                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7385      1.3759999999999999E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                     820                  5.2167669099555942E+003                  1.3761742406044559E+000                 -2.7801104235025671E-007                 -3.3267998639659955E+000                  1.0000000000000000E+000                  9.9999999943379092E-001                  4.5883638310623756E+000                 -6.3665958898225998E+000                  4.7474249441517067E+000                  6.2006406331988071E+000                  8.3382868018356255E+000                  7.7318119330587249E+000                  9.6911017309633483E+000                  2.7603293012084468E+001                  1.3907700313840257E+003                  2.1177704343480826E+002                 -4.8609266947488807E+000                  4.5883638309080297E+000                 -6.3665958898225998E+000 
                                     821                  5.2167673843597831E+003                  1.3761742406013608E+000                 -6.5241523574384258E-009                 -3.3238514852169119E+000                  1.0000000000000000E+000                  9.9999999983440002E-001                  4.5820557495243195E+000                 -6.3930700104101748E+000                  4.7151222703927038E+000                  6.2053561499875709E+000                  8.3127044313785952E+000                  7.7318119373861869E+000                  9.6911017383552913E+000                  2.7603293021967762E+001                  1.3907700259946148E+003                  2.1177704252611065E+002                 -4.8506374458046677E+000                  4.5820557493639615E+000                 -6.3930700104101748E+000 
                                     822                  5.2167678449679970E+003                  1.3761742406014070E+000                  1.0000000000000000E-010                 -3.3366683213204116E+000                  1.0000000000000000E+000                  9.9999999997693612E-001                  4.5693009126794353E+000                 -6.4337545945852570E+000                  4.6850330263903439E+000                  6.2061853146560910E+000                  8.2960014800403759E+000                  7.7318119409663177E+000                  9.6911017442433955E+000                  2.7603293029840415E+001                  1.3907700212755274E+003                  2.1177704173739494E+002                 -4.8424684277927259E+000                  4.5693009125111619E+000                 -6.4337545945852570E+000 
                                     823                  5.2167682966033253E+003                  1.3761742406014521E+000                  1.0000000000000000E-010                 -3.3452120939691379E+000                  1.0000000000000000E+000                  9.9999999999540801E-001                  4.5514769674556170E+000                 -6.4889002631893735E+000                  4.6603279447626580E+000                  6.2052078380300788E+000                  8.2856038924785569E+000                  7.7318119441825601E+000                  9.6911017494031650E+000                  2.7603293036739288E+001                  1.3907700168873166E+003                  2.1177704100773818E+002                 -4.8346269751965245E+000                  4.5514769672771003E+000                 -6.4889002631893735E+000 
                                     824                  5.2167687742993621E+003                  1.3761742406015001E+000                  1.0000000000000000E-010                 -3.3208483614432791E+000                  9.9999995657038876E-001                  9.9999995656812946E-001                  4.5277968309942649E+000                 -6.5642478175817445E+000                  4.6378177787119155E+000                  6.2034516379478974E+000                  8.2778612096175497E+000                  7.7318119475042852E+000                  9.6911017546954721E+000                  2.7603293043815359E+001                  1.3907700123131497E+003                  2.1177704024818630E+002                 -4.8255134781683635E+000                  4.5277968308017460E+000                 -6.5642478175817445E+000 
                                     825                  5.2167693035208295E+003                  1.3761742406015529E+000                  1.0000000000000000E-010                 -3.2763625474553910E+000                  9.9999995657637497E-001                  9.9999995657411567E-001                  4.4959518245257959E+000                 -6.6691269801800388E+000                  4.6132079902220182E+000                  6.2007842810721190E+000                  8.2708910291241562E+000                  7.7318119512390657E+000                  9.6911017606722289E+000                  2.7603293051806581E+001                  1.3907700072003900E+003                  2.1177703939846961E+002                 -4.8140190022980844E+000                  4.4959518243130727E+000                 -6.6691269801800388E+000 
                                     826                  5.2167698814476435E+003                  1.3761742406016106E+000                  1.0000000000000000E-010                 -3.2381271548614037E+000                  9.9999995658235730E-001                  9.9999995658009810E-001                  4.4533276806480506E+000                 -6.8116536114102706E+000                  4.5830204577038884E+000                  6.1966268302818577E+000                  8.2641121644456135E+000                  7.7318119554522573E+000                  9.6911017674802071E+000                  2.7603293060909170E+001                  1.3907700015078797E+003                  2.1177703845057363E+002                 -4.7999554866056835E+000                  4.4533276804056676E+000                 -6.8116536114102706E+000 
                                     827                  5.2167704842185158E+003                  1.3761742406016710E+000                  1.0000000000000000E-010                 -3.2198477420743083E+000                  9.9999995658833840E-001                  9.9999995658607910E-001                  4.3981361507150876E+000                 -6.9949023944967097E+000                  4.5449748883615015E+000                  6.1903824609533684E+000                  8.2575781184314021E+000                  7.7318119599968140E+000                  9.6911017748924166E+000                  2.7603293070819625E+001                  1.3907699954464642E+003                  2.1177703743930670E+002                 -4.7844465196991441E+000                  4.3981361504298526E+000                 -6.9949023944967097E+000 
                                     828                  5.2167710795561079E+003                  1.3761742406017303E+000                  1.0000000000000000E-010                 -3.2252366933011389E+000                  9.9999995659431962E-001                  9.9999995659130736E-001                  4.3291368429648758E+000                 -7.2137446590683520E+000                  4.4984705249736203E+000                  6.1817309560453895E+000                  8.2516289465534172E+000                  7.7318119646136161E+000                  9.6911017824774479E+000                  2.7603293080961144E+001                  1.3907699893516942E+003                  2.1177703642090179E+002                 -4.7696694377254518E+000                  4.3291368426189543E+000                 -7.2137446590683520E+000 
                                     829                  5.2167716452190498E+003                  1.3761742406017869E+000                  1.0000000000000000E-010                 -3.2474422720893017E+000                  9.9999995660030339E-001                  9.9999995659804419E-001                  4.2461025463360045E+000                 -7.4555593321082307E+000                  4.4440822882054380E+000                  6.1707195476504175E+000                  8.2464576449592695E+000                  7.7318119690806775E+000                  9.6911017898532155E+000                  2.7603293090822870E+001                  1.3907699834967007E+003                  2.1177703544150208E+002                 -4.7579312198470474E+000                  4.2461025459057256E+000                 -7.4555593321082307E+000 
                                     830                  5.2167721713951823E+003                  1.3761742406018396E+000                  1.0000000000000000E-010                 -3.2788688559360946E+000                  9.9999995660628993E-001                  9.9999995660403074E-001                  4.1498467995043340E+000                 -7.7000612821233902E+000                  4.3831672387390714E+000                  6.1576677902733961E+000                  8.2421036349801273E+000                  7.7318119732617960E+000                  9.6911017967690345E+000                  2.7603293100069614E+001                  1.3907699780304497E+003                  2.1177703452677426E+002                 -4.7510374318170348E+000                  4.1498467989587011E+000                 -7.7000612821233902E+000 
                                     831                  5.2167726574339922E+003                  1.3761742406018882E+000                  1.0000000000000000E-010                 -3.3133290514657814E+000                  9.9999995661227870E-001                  9.9999995661001950E-001                  4.0424459885018829E+000                 -7.9236957603423352E+000                  4.3175908941646020E+000                  6.1430707344096778E+000                  8.2385095744203323E+000                  7.7318119770954139E+000                  9.6911018030947709E+000                  2.7603293108527392E+001                  1.3907699730009849E+003                  2.1177703368558576E+002                 -4.7498580497495118E+000                  4.0424459878012664E+000                 -7.9236957603423352E+000 
                                     832                  5.2167730984082264E+003                  1.3761742406019324E+000                  1.0000000000000000E-010                 -3.3555867849752872E+000                  9.9999995661827046E-001                  9.9999995661525820E-001                  3.9295833489185785E+000                 -8.1057507527944122E+000                  4.2509953039920783E+000                  6.1278581374640266E+000                  8.2356369732253718E+000                  7.7318119804949621E+000                  9.6911018086726983E+000                  2.7603293115985331E+001                  1.3907699685048303E+003                  2.1177703293451097E+002                 -4.7542154867567410E+000                  3.9295833480191109E+000                 -8.1057507527944122E+000 
                                     833                  5.2167734914424636E+003                  1.3761742406019717E+000                  1.0000000000000000E-010                 -3.4055696160092728E+000                  9.9999995661033503E-001                  9.9999995660901719E-001                  3.8181345472864643E+000                 -8.2426304829525421E+000                  4.1872225423096125E+000                  6.1130332146733046E+000                  8.2334004379655834E+000                  7.7318119834254526E+000                  9.6911018134370455E+000                  2.7603293122355478E+001                  1.3907699645786827E+003                  2.1177703227992259E+002                 -4.7627621749667854E+000                  3.8181345461465095E+000                 -8.2426304829525421E+000 
                                     834                  5.2167738457697178E+003                  1.3761742406020072E+000                  1.0000000000000000E-010                 -3.4505954414129762E+000                  9.9999995665285912E-001                  9.9999995664080998E-001                  3.7111143522396097E+000                 -8.3463163467597568E+000                  4.1275521217904787E+000                  6.0989963367159596E+000                  8.2316389836207069E+000                  7.7318119859646028E+000                  9.6911018175191472E+000                  2.7603293127813448E+001                  1.3907699611241189E+003                  2.1177703170527042E+002                 -4.7739303778866917E+000                  3.7111143508181335E+000                 -8.3463163467597568E+000 
                                     835                  5.2167741731515780E+003                  1.3761742406020399E+000                  1.0000000000000000E-010                 -3.4849453881308388E+000                  9.9999995662572561E-001                  9.9999995661668872E-001                  3.6090954708087617E+000                 -8.4297414243049662E+000                  4.0718490362803665E+000                  6.0857824380535970E+000                  8.2302152381903753E+000                  7.7318119882125069E+000                  9.6911018210868374E+000                  2.7603293132583641E+001                  1.3907699580128942E+003                  2.1177703118902497E+002                 -4.7865980230952250E+000                  3.6090954690625745E+000                 -8.4297414243049662E+000 
                                     836                  5.2167744841226395E+003                  1.3761742406020709E+000                  1.0000000000000000E-010                 -3.5072800241865583E+000                  9.9999995705043754E-001                  9.9999995703838840E-001                  3.5113075334713724E+000                 -8.5016717789733161E+000                  4.0194434715545997E+000                  6.0732742395123376E+000                  8.2290288529100106E+000                  7.7318119902546654E+000                  9.6911018242818532E+000                  2.7603293136855537E+001                  1.3907699551335754E+003                  2.1177703071253094E+002                 -4.8001673531331521E+000                  3.5113075313515014E+000                 -8.5016717789733161E+000 
                                     837                  5.2167747871452020E+003                  1.3761742406021014E+000                  1.0000000000000000E-010                 -3.5185250332307376E+000                  9.9999995707150235E-001                  9.9999995706547784E-001                  3.4169879587931096E+000                 -8.5676805146053354E+000                  3.9696755164004127E+000                  6.0613391558299474E+000                  8.2280150426976970E+000                  7.7318119921558344E+000                  9.6911018272114369E+000                  2.7603293140772557E+001                  1.3907699524016602E+003                  2.1177703026164278E+002                 -4.8142630736054750E+000                  3.4169879562431502E+000                 -8.5676805146053354E+000 
                                     838                  5.2167751168058539E+003                  1.3761742406021344E+000                  1.0000000000000000E-010                 -3.4819328872398208E+000                  9.9999995708202238E-001                  9.9999995707901013E-001                  3.3172757579865495E+000                 -8.6368838025904626E+000                  3.9178533696040878E+000                  6.0488635171012914E+000                  8.2270552467568461E+000                  7.7318119941238530E+000                  9.6911018301902843E+000                  2.7603293144755462E+001                  1.3907699495121110E+003                  2.1177702978616594E+002                 -4.8298594548637190E+000                  3.3172757548916318E+000                 -8.6368838025904626E+000 
                                     839                  5.2167754666833744E+003                  1.3761742406021693E+000                  1.0000000000000000E-010                 -3.4560839597107269E+000                  9.9999995708952871E-001                  9.9999995708501022E-001                  3.2158797127900698E+000                 -8.7086628517262010E+000                  3.8659493207348583E+000                  6.0363268562694161E+000                  8.2261765439859822E+000                  7.7318119961058880E+000                  9.6911018331284655E+000                  2.7603293148683999E+001                  1.3907699465310830E+003                  2.1177702929724333E+002                 -4.8463677229294557E+000                  3.2158797090270466E+000                 -8.7086628517262010E+000 
                                     840                  5.2167758051452347E+003                  1.3761742406022033E+000                  1.0000000000000000E-010                 -3.4704902619195308E+000                  9.9999995709552947E-001                  9.9999995709101108E-001                  3.1225312116543988E+000                 -8.7770917693951507E+000                  3.8188105825200642E+000                  6.0249107558595405E+000                  8.2254393756983362E+000                  7.7318119979291025E+000                  9.6911018357730168E+000                  2.7603293152219951E+001                  1.3907699437222561E+003                  2.1177702883803974E+002                 -4.8621378817678931E+000                  3.1225312071554066E+000                 -8.7770917693951507E+000 
                                     841                  5.2167761839070718E+003                  1.3761742406022412E+000                  1.0000000000000000E-010                 -3.4216337857575874E+000                  9.9999995710002110E-001                  9.9999995709700884E-001                  3.0246563049331439E+000                 -8.8529042032211436E+000                  3.7699763219859643E+000                  6.0130579671368167E+000                  8.2247278228767335E+000                  7.7318119998659753E+000                  9.6911018385168575E+000                  2.7603293155888672E+001                  1.3907699406631991E+003                  2.1177702833954905E+002                 -4.8788903169459443E+000                  3.0246562995101676E+000                 -8.8529042032211436E+000 
                                     842                  5.2167766384212764E+003                  1.3761742406022868E+000                  1.0000000000000000E-010                 -3.3424525397099627E+000                  9.9999995710299971E-001                  9.9999995710074041E-001                  2.9165650775800138E+000                 -8.9428965649745642E+000                  3.7166894215837711E+000                  6.0000983578665457E+000                  8.2240035912161797E+000                  7.7318120020596073E+000                  9.6911018415416024E+000                  2.7603293159933003E+001                  1.3907699371037374E+003                  2.1177702776151571E+002                 -4.8975193946390689E+000                  2.9165650709165534E+000                 -8.9428965649745642E+000 
                                     843                  5.2167771136492174E+003                  1.3761742406023343E+000                  1.0000000000000000E-010                 -3.3230980329923927E+000                  9.9999995710597689E-001                  9.9999995710371770E-001                  2.8128994328823729E+000                 -9.0357874557807385E+000                  3.6661842320087685E+000                  5.9877939404691265E+000                  8.2233598312235170E+000                  7.7318120042255298E+000                  9.6911018444372896E+000                  2.7603293163804796E+001                  1.3907699334851457E+003                  2.1177702717601568E+002                 -4.9157312498059369E+000                  2.8128994247698933E+000                 -9.0357874557807385E+000 
                                     844                  5.2167775750298433E+003                  1.3761742406023805E+000                  1.0000000000000000E-010                 -3.3359406458528933E+000                  9.9999995710895517E-001                  9.9999995710669587E-001                  2.7202222711480482E+000                 -9.1244706732430885E+000                  3.6215236416445902E+000                  5.9768976927905193E+000                  8.2228220313986427E+000                  7.7318120062243638E+000                  9.6911018470343482E+000                  2.7603293167277311E+001                  1.3907699300595127E+003                  2.1177702662345422E+002                 -4.9323111630915939E+000                  2.7202222614819571E+000                 -9.1244706732430885E+000 
                                     845                  5.2167781033742740E+003                  1.3761742406024331E+000                  1.0000000000000000E-010                 -3.2770828664078948E+000                  9.9999995711192968E-001                  9.9999995710967049E-001                  2.6234884088029626E+000                 -9.2245462181069584E+000                  3.5754041836289674E+000                  5.9656320022921507E+000                  8.2222936833875693E+000                  7.7318120083996735E+000                  9.6911018497701900E+000                  2.7603293170935419E+001                  1.3907699262277281E+003                  2.1177702600739451E+002                 -4.9496074122157374E+000                  2.6234883971968044E+000                 -9.2245462181069584E+000 
                                     846                  5.2167787373875908E+003                  1.3761742406024966E+000                  1.0000000000000000E-010                 -3.1979016203602701E+000                  9.9999995711489631E-001                  9.9999995711263712E-001                  2.5188445869330147E+000                 -9.3420144494573929E+000                  3.5260881627905194E+000                  5.9535718836433995E+000                  8.2217559102658466E+000                  7.7318120108766681E+000                  9.6911018527729169E+000                  2.7603293174950409E+001                  1.3907699217356096E+003                  2.1177702528760466E+002                 -4.9683019504764250E+000                  2.5188445727868802E+000                 -9.3420144494573929E+000 
                                     847                  5.2167794205135615E+003                  1.3761742406025650E+000                  1.0000000000000000E-010                 -3.1654992033451181E+000                  9.9999995711785916E-001                  9.9999995711559997E-001                  2.4170568904344352E+000                 -9.4654138604108216E+000                  3.4786573942531649E+000                  5.9419605745163242E+000                  8.2212631442513207E+000                  7.7318120134096864E+000                  9.6911018557304782E+000                  2.7603293178905027E+001                  1.3907699170123306E+003                  2.1177702453315322E+002                 -4.9866883165296834E+000                  2.4170568732933182E+000                 -9.4654138604108216E+000 
                                     848                  5.2167800898808418E+003                  1.3761742406026318E+000                  1.0000000000000000E-010                 -3.1743355210211779E+000                  9.9999995712082346E-001                  9.9999995711856426E-001                  2.3261079535801938E+000                 -9.5831263081865927E+000                  3.4366899138265006E+000                  5.9316778038025886E+000                  8.2208449454654584E+000                  7.7318120157779617E+000                  9.6911018583947754E+000                  2.7603293182467553E+001                  1.3907699124806343E+003                  2.1177702381136800E+002                 -5.0033804482884214E+000                  2.3261079332427710E+000                 -9.5831263081865927E+000 
                                     849                  5.2167808684093598E+003                  1.3761742406027098E+000                  1.0000000000000000E-010                 -3.1087254742922781E+000                  9.9999995712377887E-001                  9.9999995712151957E-001                  2.2302730346331558E+000                 -9.7159050650594185E+000                  3.3928660654967948E+000                  5.9209328793714997E+000                  8.2204228701627837E+000                  7.7318120184138097E+000                  9.6911018612431814E+000                  2.7603293186276286E+001                  1.3907699073030008E+003                  2.1177702298903131E+002                 -5.0209998064636538E+000                  2.2302730102824544E+000                 -9.7159050650594185E+000 
                                     850                  5.2167818026435807E+003                  1.3761742406028032E+000                  1.0000000000000000E-010                 -3.0295442282446534E+000                  9.9999995712672440E-001                  9.9999995712446521E-001                  2.1268413077872532E+000                 -9.8692316229911548E+000                  3.3459812051522668E+000                  5.9094294586575078E+000                  8.2199872814185024E+000                  7.7318120214335959E+000                  9.6911018643622704E+000                  2.7603293190447015E+001                  1.3907699012059691E+003                  2.1177702202347101E+002                 -5.0400979121499976E+000                  2.1268412782176767E+000                 -9.8692316229911548E+000 
                                     851                  5.2167828234116878E+003                  1.3761742406029052E+000                  1.0000000000000000E-010                 -2.9910729077210818E+000                  9.9999995712966205E-001                  9.9999995712740286E-001                  2.0249125887642712E+000                 -1.0030248013832550E+001                  3.3001406326689047E+000                  5.8981737731112123E+000                  8.2195783662694133E+000                  7.7318120245874296E+000                  9.6911018674700316E+000                  2.7603293194602635E+001                  1.3907698946666844E+003                  2.1177702099070245E+002                 -5.0591817207618615E+000                  2.0249125529801777E+000                 -1.0030248013832550E+001 
                                     852                  5.2167838204138025E+003                  1.3761742406030049E+000                  1.0000000000000000E-010                 -3.0013039206581302E+000                  9.9999995713260137E-001                  9.9999995713034207E-001                  1.9340355105677431E+000                 -1.0181500585409777E+001                  3.2595223072233313E+000                  5.8881939399879526E+000                  8.2192288697931470E+000                  7.7318120275488749E+000                  9.6911018702560607E+000                  2.7603293198328085E+001                  1.3907698883749083E+003                  2.1177701999945575E+002                 -5.0765147627033009E+000                  1.9340354681806085E+000                 -1.0181500585409777E+001 
                                     853                  5.2167849884757434E+003                  1.3761742406031217E+000                  1.0000000000000000E-010                 -2.9325341262798688E+000                  9.9999995713552892E-001                  9.9999995713326972E-001                  1.8374410279036231E+000                 -1.0350979624519400E+001                  3.2165648160617644E+000                  5.8776334519852638E+000                  8.2188711002177399E+000                  7.7318120308891585E+000                  9.6911018732480905E+000                  2.7603293202329056E+001                  1.3907698811059515E+003                  2.1177701885695680E+002                 -5.0950253254174234E+000                  1.8374409771674176E+000                 -1.0350979624519400E+001 
                                     854                  5.2167863901500732E+003                  1.3761742406032620E+000                  1.0000000000000000E-010                 -2.8533528802322441E+000                  9.9999995713843948E-001                  9.9999995713618028E-001                  1.7329875317195040E+000                 -1.0544172629535561E+001                  3.1703039468731156E+000                  5.8662543054567315E+000                  8.2184989586804793E+000                  7.7318120347402992E+000                  9.6911018765175356E+000                  2.7603293206701050E+001                  1.3907698725188652E+003                  2.1177701751043776E+002                 -5.1151725748379704E+000                  1.7329874701133305E+000                 -1.0544172629535561E+001 
                                     855                  5.2167879249764719E+003                  1.3761742406034154E+000                  1.0000000000000000E-010                 -2.8139407396069767E+000                  9.9999995714133971E-001                  9.9999995713908052E-001                  1.6296323736119520E+000                 -1.0744635004936232E+001                  3.1246741611327988E+000                  5.8550248641009572E+000                  8.2181429485218711E+000                  7.7318120387992400E+000                  9.6911018797661583E+000                  2.7603293211045273E+001                  1.3907698632424722E+003                  2.1177701605920433E+002                 -5.1353810607035069E+000                  1.6296322990064402E+000                 -1.0744635004936232E+001 
                                     856                  5.2167894222908180E+003                  1.3761742406035653E+000                  1.0000000000000000E-010                 -2.8246870143329126E+000                  9.9999995714424350E-001                  9.9999995714198420E-001                  1.5374049669511667E+000                 -1.0930547349392450E+001                  3.0840451702328013E+000                  5.8450205740855177E+000                  8.2178370331027519E+000                  7.7318120426287837E+000                  9.6911018826642508E+000                  2.7603293214920818E+001                  1.3907698542991029E+003                  2.1177701466285660E+002                 -5.1537206157913813E+000                  1.5374048785091223E+000                 -1.0930547349392450E+001 
                                     857                  5.2167911852601565E+003                  1.3761742406037416E+000                  1.0000000000000000E-010                 -2.7537552411147752E+000                  9.9999995714712786E-001                  9.9999995714486867E-001                  1.4386983750932265E+000                 -1.1137371822720031E+001                  3.0406251435251814E+000                  5.8343245241813824E+000                  8.2175191195572133E+000                  7.7318120469934719E+000                  9.6911018857785489E+000                  2.7603293219085565E+001                  1.3907698438896996E+003                  2.1177701304069757E+002                 -5.1734336184545509E+000                  1.4386982690086196E+000                 -1.1137371822720031E+001 
                                     858                  5.2167933008233613E+003                  1.3761742406039530E+000                  1.0000000000000000E-010                 -2.6745739950671505E+000                  9.9999995714998580E-001                  9.9999995714772649E-001                  1.3317883153601551E+000                 -1.1370084243714327E+001                  2.9936298940223613E+000                  5.8227418642666908E+000                  8.2171868146351859E+000                  7.7318120520628737E+000                  9.6911018891638232E+000                  2.7603293223612798E+001                  1.3907698315339931E+003                  2.1177701111894041E+002                 -5.1948920966224366E+000                  1.3317881862073140E+000                 -1.1370084243714327E+001 
                                     859                  5.2167956227890199E+003                  1.3761742406041853E+000                  1.0000000000000000E-010                 -2.6341442075713197E+000                  9.9999995715283030E-001                  9.9999995715057111E-001                  1.2257063697811716E+000                 -1.1609050283891014E+001                  2.9469992095501141E+000                  5.8112434440470455E+000                  8.2168683128383524E+000                  7.7318120574537046E+000                  9.6911018925172421E+000                  2.7603293228097552E+001                  1.3907698181124470E+003                  2.1177700903526434E+002                 -5.2163888500916018E+000                  1.2257062128572438E+000                 -1.1609050283891014E+001 
                                     860                  5.2167978835891463E+003                  1.3761742406044113E+000                  1.0000000000000000E-010                 -2.6457378313083693E+000                  9.9999995715567902E-001                  9.9999995715341983E-001                  1.1312409746419649E+000                 -1.1827735260357279E+001                  2.9054570969215296E+000                  5.8009950773641172E+000                  8.2165939898899154E+000                  7.7318120625608202E+000                  9.6911018954907089E+000                  2.7603293232074272E+001                  1.3907698051641755E+003                  2.1177700702818089E+002                 -5.2357622847041903E+000                  1.1312407880980249E+000                 -1.1827735260357279E+001 
                                     861                  5.2168005434635706E+003                  1.3761742406046773E+000                  1.0000000000000000E-010                 -2.5751388664066592E+000                  9.9999995715849821E-001                  9.9999995715623902E-001                  1.0302437961430524E+000                 -1.2067989307556653E+001                  2.8610242979327705E+000                  5.7900300531656228E+000                  8.2163076387925251E+000                  7.7318120684150697E+000                  9.6911018986675810E+000                  2.7603293236323161E+001                  1.3907697900563287E+003                  2.1177700468983073E+002                 -5.2565089484750898E+000                  1.0302435717384919E+000                 -1.2067989307556653E+001 
                                     862                  5.2168035322711003E+003                  1.3761742406049762E+000                  1.0000000000000000E-010                 -2.5245020513403356E+000                  9.9999995716129331E-001                  9.9999995715903411E-001                  9.2718825910872249E-001                 -1.2318887422357697E+001                  2.8156813890166021E+000                  5.7788357383526492E+000                  8.2160248139603880E+000                  7.7318120748314332E+000                  9.6911019018961895E+000                  2.7603293240641385E+001                  1.3907697732076585E+003                  2.1177700208578491E+002                 -5.2777717242884510E+000                  9.2718798819907988E-001                 -1.2318887422357697E+001 
                                     863                  5.2168064321187312E+003                  1.3761742406052662E+000                  1.0000000000000000E-010                 -2.5376248210990919E+000                  9.9999995716409484E-001                  9.9999995716183565E-001                  8.3531095953581758E-001                 -1.2546651639520894E+001                  2.7752663953819474E+000                  5.7688544077713022E+000                  8.2157799783057541E+000                  7.7318120809242208E+000                  9.6911019047551488E+000                  2.7603293244465345E+001                  1.3907697569716986E+003                  2.1177699957943892E+002                 -5.2968944333976538E+000                  8.3531063921948856E-001                 -1.2546651639520894E+001 
                                     864                  5.2168098997809993E+003                  1.3761742406056130E+000                  1.0000000000000000E-010                 -2.4599632070547734E+000                  9.9999995716610202E-001                  9.9999995716459578E-001                  7.3510233979719408E-001                 -1.2799090703352574E+001                  2.7311929010773119E+000                  5.7579657754260403E+000                  8.2155204958439629E+000                  7.7318120880555075E+000                  9.6911019078561527E+000                  2.7603293248613220E+001                  1.3907697376873871E+003                  2.1177699660602943E+002                 -5.3177548299594237E+000                  7.3510195526975652E-001                 -1.2799090703352574E+001 
                                     865                  5.2168138383084715E+003                  1.3761742406060069E+000                  1.0000000000000000E-010                 -2.4046661209022471E+000                  9.9999995716732182E-001                  9.9999995716619217E-001                  6.3148015589316231E-001                 -1.3063276759703065E+001                  2.6856155278453588E+000                  5.7467024984166502E+000                  8.2152583632467664E+000                  7.7318120959921632E+000                  9.6911019110369381E+000                  2.7603293252868017E+001                  1.3907697159153845E+003                  2.1177699325286218E+002                 -5.3393855238844026E+000                  6.3147969146466121E-001                 -1.3063276759703065E+001 
                                     866                  5.2168176495935795E+003                  1.3761742406063879E+000                  1.0000000000000000E-010                 -2.4189285619889556E+000                  9.9999995716855072E-001                  9.9999995716742107E-001                  5.3911787618549156E-001                 -1.3300325298041656E+001                  2.6449786269718176E+000                  5.7366564173222816E+000                  8.2150320749987316E+000                  7.7318121035403742E+000                  9.6911019138374606E+000                  2.7603293256614325E+001                  1.3907696949516705E+003                  2.1177699002730523E+002                 -5.3587933475833092E+000                  5.3911732680483726E-001                 -1.3300325298041656E+001 
                                     867                  5.2168222231357104E+003                  1.3761742406068453E+000                  1.0000000000000000E-010                 -2.3397473159413309E+000                  9.9999995716972412E-001                  9.9999995716859447E-001                  4.3787139073438275E-001                 -1.3560228213737458E+001                  2.6003982494439559E+000                  5.7256319850918986E+000                  8.2147907506955686E+000                  7.7318121124460566E+000                  9.6911019168833636E+000                  2.7603293260689110E+001                  1.3907696699219498E+003                  2.1177698617968247E+002                 -5.3800422144612190E+000                  4.3787073023709833E-001                 -1.3560228213737458E+001 
                                     868                  5.2168274344527745E+003                  1.3761742406073663E+000                  1.0000000000000000E-010                 -2.2830525028449040E+000                  9.9999995717085188E-001                  9.9999995716972223E-001                  3.3282136851699012E-001                 -1.3829274414161530E+001                  2.5540732691143724E+000                  5.7141727451770867E+000                  8.2145467403603991E+000                  7.7318121224291776E+000                  9.6911019200127555E+000                  2.7603293264875855E+001                  1.3907696415375201E+003                  2.1177698182023400E+002                 -5.4020913609816805E+000                  3.3282056891847017E-001                 -1.3829274414161530E+001 
                                     869                  5.2168324700799685E+003                  1.3761742406078699E+000                  1.0000000000000000E-010                 -2.2979464298145209E+000                  9.9999995717199186E-001                  9.9999995717086221E-001                  2.3929420616856847E-001                 -1.4065188103031971E+001                  2.5127991914268271E+000                  5.7039596713615346E+000                  8.2143358491477301E+000                  7.7318121319385389E+000                  9.6911019227541217E+000                  2.7603293268543723E+001                  1.3907696142256973E+003                  2.1177697762873706E+002                 -5.4217951402221747E+000                  2.3929325841497714E-001                 -1.4065188103031971E+001 
                                     870                  5.2168385128326017E+003                  1.3761742406084743E+000                  1.0000000000000000E-010                 -2.2187651837668962E+000                  9.9999995717305890E-001                  9.9999995717192924E-001                  1.3680496323532354E-001                 -1.4320545824109768E+001                  2.4675158782771365E+000                  5.6927512318052624E+000                  8.2141110716854282E+000                  7.7318121432026565E+000                  9.6911019257352287E+000                  2.7603293272532643E+001                  1.3907695815691463E+003                  2.1177697262052624E+002                 -5.4433188240567745E+000                  1.3680382124849463E-001                 -1.4320545824109768E+001 
                                     871                  5.2168454375822712E+003                  1.3761742406091668E+000                  1.0000000000000000E-010                 -2.1595959217479201E+000                  9.9999995717406176E-001                  9.9999995717293222E-001                  2.9920937535461795E-002                 -1.4579462750987334E+001                  2.4202453484172226E+000                  5.6810474396708806E+000                  8.2138833910242361E+000                  7.7318121559449322E+000                  9.6911019288086049E+000                  2.7603293276645399E+001                  1.3907695442847057E+003                  2.1177696690651558E+002                 -5.4657096167376293E+000                  2.9919550286365212E-002                 -1.4579462750987334E+001 
                                     872                  5.2168521139398472E+003                  1.3761742406098345E+000                  1.0000000000000000E-010                 -2.1754604112060276E+000                  9.9999995717508305E-001                  9.9999995717395340E-001                 -6.4919056388115570E-002                 -1.4801877426262585E+001                  2.3782704487835700E+000                  5.6706524054364849E+000                  8.2136860096762021E+000                  7.7318121680975693E+000                  9.6911019314935327E+000                  2.7603293280238667E+001                  1.3907695084434702E+003                  2.1177696141689208E+002                 -5.4855780902522113E+000                 -6.4920705029137049E-002                 -1.4801877426262585E+001 
