                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7385      1.3000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                     255                  5.5072047887707166E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -7.2243566853357946E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2461075665757448E+000                  1.4845400249401945E+000                  3.5568328699427026E-001                  5.0160287041159402E+000                  8.5116398314226398E+000                  7.4765860507550270E+000                  8.8553285528295227E+000                  2.6481728362629511E+001                  1.2332754686671581E+003                  2.1400679026515999E+002                  3.3726570989768967E+000                  8.2461017544266042E+000                  1.4845400249401945E+000 
                                     255                  5.5072047887661363E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -7.8586193186115159E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2459467341158454E+000                  1.4840010038015332E+000                  3.1537285413581317E-001                  5.0059990854107772E+000                  8.5115438524037366E+000                  7.4765860538736701E+000                  8.8553285592790942E+000                  2.6481728371307515E+001                  1.2332754667602796E+003                  2.1400678978777214E+002                  3.3778934760939210E+000                  8.2459408492848407E+000                  1.4840010038015332E+000 
                                     256                  5.5072047887675209E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -7.8586193186115159E+000                  9.9999814392143849E-001                  9.9999576639074017E-001                  8.2459842070788252E+000                  1.4841630104145049E+000                  3.2865061140512386E-001                  5.0093037911266398E+000                  8.5115733196066685E+000                  7.4765860529305774E+000                  8.8553285573285603E+000                  2.6481728368683040E+001                  1.2332754673367633E+003                  2.1400678993211142E+002                  3.3762960724592359E+000                  8.2459783443594326E+000                  1.4841630104145049E+000 
                                     257                  5.5072047887689056E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -7.8586193186115159E+000                  9.9999814392143849E-001                  9.9999576639074284E-001                  8.2460253877624741E+000                  1.4843253423039635E+000                  3.4140288603071139E-001                  5.0124772814129157E+000                  8.5116024763469103E+000                  7.4765860519873124E+000                  8.8553285553774117E+000                  2.6481728366057737E+001                  1.2332754679130717E+003                  2.1400679007643481E+002                  3.3746982430097039E+000                  8.2460195471272009E+000                  1.4843253423039635E+000 
                                     258                  5.5072047887702902E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -7.8586193186115159E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2460780404648553E+000                  1.4844915441206352E+000                  3.5372518872278680E-001                  5.0155430847799023E+000                  8.5116320209589738E+000                  7.4765860510620588E+000                  8.8553285534636093E+000                  2.6481728363482681E+001                  1.2332754684784768E+003                  2.1400679021801645E+002                  3.3731000110585954E+000                  8.2460722219896088E+000                  1.4844915441206352E+000 
                                     258                  5.5072047887692512E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.4606793099394775E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2460564097435451E+000                  1.4843662999199421E+000                  3.4457044769625811E-001                  5.0132653265954197E+000                  8.5116101668146751E+000                  7.4765860517514460E+000                  8.8553285548895389E+000                  2.6481728365401299E+001                  1.2332754680572018E+003                  2.1400679011252643E+002                  3.3742980247448293E+000                  8.2460505749049933E+000                  1.4843662999199421E+000 
                                     258                  5.5072047887689921E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -9.0627393012674400E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2460751477142615E+000                  1.4843357097846750E+000                  3.4221784873244210E-001                  5.0126800633052282E+000                  8.5116043939131512E+000                  7.4765860519287681E+000                  8.8553285552554470E+000                  2.6481728365893630E+001                  1.2332754679479090E+003                  2.1400679008524972E+002                  3.3745981435486292E+000                  8.2460693090940502E+000                  1.4843357097846750E+000 
                                     259                  5.5072047887690787E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -9.0627393012674400E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2460699930163095E+000                  1.4843460287001189E+000                  3.4303943036052420E-001                  5.0128844089947844E+000                  8.5116064933480793E+000                  7.4765860518701412E+000                  8.8553285551334504E+000                  2.6481728365729481E+001                  1.2332754679829443E+003                  2.1400679009410050E+002                  3.3744980444463581E+000                  8.2460641556723910E+000                  1.4843460287001189E+000 
                                     260                  5.5072047887691653E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -9.0627393012674400E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2460595321313637E+000                  1.4843563069555341E+000                  3.4382244155924224E-001                  5.0130790706204467E+000                  8.5116086756961149E+000                  7.4765860518111324E+000                  8.8553285550114396E+000                  2.6481728365565310E+001                  1.2332754680190492E+003                  2.1400679010313664E+002                  3.3743979442297514E+000                  8.2460536959921686E+000                  1.4843563069555341E+000 
                                     261                  5.5072047887692519E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -9.0627393012674400E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2462038774797293E+000                  1.4843671802127583E+000                  3.4459835971114366E-001                  5.0132720156243105E+000                  8.5116107447643365E+000                  7.4765860517519602E+000                  8.8553285548894181E+000                  2.6481728365401125E+001                  1.2332754680556116E+003                  2.1400679011225276E+002                  3.3742978447019421E+000                  8.2461980446245331E+000                  1.4843671802127583E+000 
                                     262                  5.5072047887693385E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -9.0627393012674400E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2467001871222614E+000                  1.4843800879898048E+000                  3.4534760503489892E-001                  5.0134583923941447E+000                  8.5116126138865464E+000                  7.4765860516925091E+000                  8.8553285547673930E+000                  2.6481728365236947E+001                  1.2332754680929561E+003                  2.1400679012150408E+002                  3.3741977522928903E+000                  8.2466943622716862E+000                  1.4843800879898048E+000 
                                     263                  5.5072047887694425E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.9835580552198167E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2464544838072644E+000                  1.4843941849803943E+000                  3.4629119657971524E-001                  5.0136932521366822E+000                  8.5116146901738805E+000                  7.4765860516208962E+000                  8.8553285546209697E+000                  2.6481728365039928E+001                  1.2332754681385520E+003                  2.1400679013274222E+002                  3.3740776517989746E+000                  8.2464486572718219E+000                  1.4843941849803943E+000 
                                     264                  5.5072047887695669E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.9043768091721915E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2462625662401976E+000                  1.4844100044373849E+000                  3.4744573070691853E-001                  5.0139806406427825E+000                  8.5116171802252794E+000                  7.4765860515362439E+000                  8.8553285544452702E+000                  2.6481728364803519E+001                  1.2332754681896295E+003                  2.1400679014559734E+002                  3.3739335120554470E+000                  8.2462567390637229E+000                  1.4844100044373849E+000 
                                     265                  5.5072047887697161E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.8251955631245664E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2461717016446361E+000                  1.4844283814959798E+000                  3.4881154012861604E-001                  5.0143205506744799E+000                  8.5116202648727342E+000                  7.4765860514342020E+000                  8.8553285542344558E+000                  2.6481728364519871E+001                  1.2332754682522529E+003                  2.1400679016125136E+002                  3.3737604918376989E+000                  8.2461658755703944E+000                  1.4844283814959798E+000 
                                     266                  5.5072047887698958E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.7460143170769413E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2461955443802353E+000                  1.4844506085227220E+000                  3.5042182030586178E-001                  5.0147212359387945E+000                  8.5116240344327281E+000                  7.4765860513122417E+000                  8.8553285539815079E+000                  2.6481728364179528E+001                  1.2332754683260448E+003                  2.1400679017980201E+002                  3.3735528375907373E+000                  8.2461897214107278E+000                  1.4844506085227220E+000 
                                     267                  5.5072047887701112E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.6668330710293162E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2461695666713339E+000                  1.4844769453411306E+000                  3.5233970647872764E-001                  5.0151984392472135E+000                  8.5116285709023227E+000                  7.4765860511659215E+000                  8.8553285536780173E+000                  2.6481728363771168E+001                  1.2332754684145466E+003                  2.1400679020205314E+002                  3.3733036934065761E+000                  8.2461637466932647E+000                  1.4844769453411306E+000 
                                     268                  5.5072047887703695E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.5876518249816911E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2461458566661321E+000                  1.4845082280213393E+000                  3.5462777281713492E-001                  5.0157677380382797E+000                  8.5116340064893929E+000                  7.4765860509897326E+000                  8.8553285533139068E+000                  2.6481728363281256E+001                  1.2332754685225634E+003                  2.1400679022906749E+002                  3.3730048056951234E+000                  8.2461400403745753E+000                  1.4845082280213393E+000 
                                     269                  5.5072047887706794E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.5084705789340678E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2461798201608865E+000                  1.4845462115958719E+000                  3.5735759735992667E-001                  5.0164469379771850E+000                  8.5116405188829791E+000                  7.4765860507778843E+000                  8.8553285528769443E+000                  2.6481728362693310E+001                  1.2332754686533417E+003                  2.1400679026168532E+002                  3.3726462063391782E+000                  8.2461740091243918E+000                  1.4845462115958719E+000 
                                     270                  5.5072047887708657E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.7303193285504239E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2461520350021633E+000                  1.4845687081313559E+000                  3.5899041631255640E-001                  5.0168531907492957E+000                  8.5116444228150723E+000                  7.4765860506502193E+000                  8.8553285526147025E+000                  2.6481728362340462E+001                  1.2332754687333154E+003                  2.1400679028152018E+002                  3.3724309963490846E+000                  8.2461462264729626E+000                  1.4845687081313559E+000 
                                     271                  5.5072047887710527E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.7303193285504239E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2461205111687299E+000                  1.4845908859360728E+000                  3.6061681263227713E-001                  5.0172578380957837E+000                  8.5116483262819571E+000                  7.4765860505231041E+000                  8.8553285523523790E+000                  2.6481728361987500E+001                  1.2332754688116422E+003                  2.1400679030106917E+002                  3.3722157716390919E+000                  8.2461147050959589E+000                  1.4845908859360728E+000 
                                     272                  5.5072047887711451E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -9.0313493242144052E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2461241674196568E+000                  1.4846019821131675E+000                  3.6142915492789801E-001                  5.0174599478194635E+000                  8.5116502779824081E+000                  7.4765860504600727E+000                  8.8553285522211773E+000                  2.6481728361810966E+001                  1.2332754688492660E+003                  2.1400679031057822E+002                  3.3721081371061601E+000                  8.2461183628345491E+000                  1.4846019821131675E+000 
                                     273                  5.5072047887712382E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -9.0313493242144052E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2461991472050986E+000                  1.4846134010750498E+000                  3.6223999044129801E-001                  5.0176616805542986E+000                  8.5116522302694371E+000                  7.4765860503968593E+000                  8.8553285520899436E+000                  2.6481728361634392E+001                  1.2332754688873795E+003                  2.1400679032017257E+002                  3.3720004994111954E+000                  8.2461933450602771E+000                  1.4846134010750498E+000 
                                     274                  5.5072047887713306E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -9.0313493242144052E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2464878711436782E+000                  1.4846260875738690E+000                  3.6305041171332275E-001                  5.0178633090601483E+000                  8.5116541838937501E+000                  7.4765860503335517E+000                  8.8553285519586673E+000                  2.6481728361457762E+001                  1.2332754689257099E+003                  2.1400679032980548E+002                  3.3718928626151068E+000                  8.2464820742918281E+000                  1.4846260875738690E+000 
                                     275                  5.5072047887714238E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -9.0313493242144052E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2466781804079314E+000                  1.4846395448505152E+000                  3.6385906510873783E-001                  5.0180644952965370E+000                  8.5116561381186813E+000                  7.4765860502703259E+000                  8.8553285518273501E+000                  2.6481728361281064E+001                  1.2332754689637620E+003                  2.1400679033939230E+002                  3.3717852299937463E+000                  8.2466723875315981E+000                  1.4846395448505152E+000 
                                     276                  5.5072047887715351E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.9521680781667801E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2466062877591995E+000                  1.4846552083925313E+000                  3.6482673542861255E-001                  5.0183052402864812E+000                  8.5116584832987296E+000                  7.4765860501942365E+000                  8.8553285516697429E+000                  2.6481728361069010E+001                  1.2332754690100153E+003                  2.1400679035099753E+002                  3.3716560727390603E+000                  8.2466004956466499E+000                  1.4846552083925313E+000 
                                     277                  5.5072047887716690E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.8729868321191550E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2465102599822213E+000                  1.4846733749450320E+000                  3.6598745865273113E-001                  5.0185940155355997E+000                  8.5116612944125531E+000                  7.4765860501031955E+000                  8.8553285514806088E+000                  2.6481728360814525E+001                  1.2332754690647653E+003                  2.1400679036479409E+002                  3.3715010667762084E+000                  8.2465044686562052E+000                  1.4846733749450320E+000 
                                     278                  5.5072047887718298E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.7938055860715298E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2465817748357786E+000                  1.4846957034828880E+000                  3.6737494937714926E-001                  5.0189392018356083E+000                  8.5116646671747436E+000                  7.4765860499936467E+000                  8.8553285512536810E+000                  2.6481728360509184E+001                  1.2332754691313430E+003                  2.1400679038150173E+002                  3.3713150370230003E+000                  8.2465759869431299E+000                  1.4846957034828880E+000 
                                     279                  5.5072047887720226E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.7146243400239047E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2464773605955877E+000                  1.4847214680693546E+000                  3.6903926950223992E-001                  5.0193532572159301E+000                  8.5116687164766454E+000                  7.4765860498619476E+000                  8.8553285509814952E+000                  2.6481728360142952E+001                  1.2332754692120623E+003                  2.1400679040169095E+002                  3.3710917896951984E+000                  8.2464715742864350E+000                  1.4847214680693546E+000 
                                     280                  5.5072047887722540E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.6354430939762796E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2463363221463926E+000                  1.4847508155030089E+000                  3.7103280899502344E-001                  5.0198492113161466E+000                  8.5116735780226040E+000                  7.4765860497041619E+000                  8.8553285506551358E+000                  2.6481728359703833E+001                  1.2332754693084889E+003                  2.1400679042583590E+002                  3.3708239020243638E+000                  8.2463305375270775E+000                  1.4847508155030089E+000 
                                     281                  5.5072047887725319E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.5562618479286563E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2462315880360642E+000                  1.4847846456262797E+000                  3.7342565707993947E-001                  5.0204445070457595E+000                  8.5116794106058364E+000                  7.4765860495153467E+000                  8.8553285502637600E+000                  2.6481728359177229E+001                  1.2332754694229752E+003                  2.1400679045459222E+002                  3.3705024760714775E+000                  8.2462258063022915E+000                  1.4847846456262797E+000 
                                     282                  5.5072047887728651E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.4770806018810312E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2462498799091257E+000                  1.4848254074952021E+000                  3.7632970456389631E-001                  5.0211670201536975E+000                  8.5116864081319399E+000                  7.4765860492880680E+000                  8.8553285497940770E+000                  2.6481728358545261E+001                  1.2332754695623187E+003                  2.1400679048944070E+002                  3.3701168261644328E+000                  8.2462441035505378E+000                  1.4848254074952021E+000 
                                     283                  5.5072047887732653E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.3978993558334061E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2463080788320795E+000                  1.4848655827262456E+000                  3.8001622529785894E-001                  5.0220844482864004E+000                  8.5116948122335145E+000                  7.4765860490152027E+000                  8.8553285492300180E+000                  2.6481728357786313E+001                  1.2332754697294283E+003                  2.1400679053125069E+002                  3.3696540807911748E+000                  8.2463023093982333E+000                  1.4848655827262456E+000 
                                     284                  5.5072047887737455E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.3187181097857810E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2466107958233632E+000                  1.4849302948457679E+000                  3.8453499461400492E-001                  5.0232090981741901E+000                  8.5117048971160081E+000                  7.4765860486885307E+000                  8.8553285485528086E+000                  2.6481728356875117E+001                  1.2332754699274094E+003                  2.1400679058098748E+002                  3.3690988361281065E+000                  8.2466050377760300E+000                  1.4849302948457679E+000 
                                     285                  5.5072047887743218E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.2395368637381559E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2464688203358705E+000                  1.4850037107165164E+000                  3.8990896690496402E-001                  5.0245465418224722E+000                  8.5117169959649246E+000                  7.4765860482960784E+000                  8.8553285477403350E+000                  2.6481728355781922E+001                  1.2332754701664505E+003                  2.1400679064092162E+002                  3.3684325009317302E+000                  8.2464630692365546E+000                  1.4850037107165164E+000 
                                     286                  5.5072047887750130E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.1603556176905307E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2463511638785754E+000                  1.4850876310218701E+000                  3.9620044517406966E-001                  5.0261121577899166E+000                  8.5117315031645866E+000                  7.4765860478243509E+000                  8.8553285467657474E+000                  2.6481728354470594E+001                  1.2332754704559411E+003                  2.1400679071329273E+002                  3.3676329411200481E+000                  8.2463454218022694E+000                  1.4850876310218701E+000 
                                     287                  5.5072047887758425E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.0811743716429074E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2462949647938526E+000                  1.4851855765272282E+000                  4.0350562775161014E-001                  5.0279297588656418E+000                  8.5117488923019078E+000                  7.4765860472585191E+000                  8.8553285455962651E+000                  2.6481728352897033E+001                  1.2332754708026662E+003                  2.1400679080002143E+002                  3.3666735710701365E+000                  8.2462892346465981E+000                  1.4851855765272282E+000 
                                     288                  5.5072047887768385E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.0019931255952823E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2462995073452792E+000                  1.4853021825266677E+000                  4.1196430977486453E-001                  5.0300340098362337E+000                  8.5117697313723504E+000                  7.4765860465806018E+000                  8.8553285441931653E+000                  2.6481728351009139E+001                  1.2332754712159708E+003                  2.1400679090360993E+002                  3.3655224309653984E+000                  8.2462937924261066E+000                  1.4853021825266677E+000 
                                     289                  5.5072047887780325E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -7.9228118795476572E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2463226386582011E+000                  1.4854420042214171E+000                  4.2175716866876783E-001                  5.0324697302905044E+000                  8.5117947199107604E+000                  7.4765860457669486E+000                  8.8553285425098451E+000                  2.6481728348744209E+001                  1.2332754717127953E+003                  2.1400679102805677E+002                  3.3641411838925510E+000                  8.2463169421896421E+000                  1.4854420042214171E+000 
                                     290                  5.5072047887794666E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -7.8436306335000330E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2463686230232600E+000                  1.4856102314699255E+000                  4.3312398163813937E-001                  5.0352964462156260E+000                  8.5118246945452025E+000                  7.4765860447901824E+000                  8.8553285404901914E+000                  2.6481728346026728E+001                  1.2332754723104315E+003                  2.1400679117763673E+002                  3.3624838536839348E+000                  8.2463629488527932E+000                  1.4856102314699255E+000 
                                     291                  5.5072047887811859E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -7.7644493874524079E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2464263065699921E+000                  1.4858123571718229E+000                  4.4636880964031594E-001                  5.0385896741158378E+000                  8.5118606527458667E+000                  7.4765860436184441E+000                  8.8553285380666544E+000                  2.6481728342765820E+001                  1.2332754730265654E+003                  2.1400679135695088E+002                  3.3604952962832879E+000                  8.2464206590714859E+000                  1.4858123571718229E+000 
                                     292                  5.5072047887832501E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -7.6852681414047836E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2464950756804285E+000                  1.4860553471539864E+000                  4.6187541853252750E-001                  5.0424447451620340E+000                  8.5119038150995809E+000                  7.4765860422117463E+000                  8.8553285351575965E+000                  2.6481728338851628E+001                  1.2332754738867818E+003                  2.1400679157229729E+002                  3.3581093705774867E+000                  8.2464894600125618E+000                  1.4860553471539864E+000 
                                     293                  5.5072047887857276E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -7.6060868953571585E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2465770087941959E+000                  1.4863468300046476E+000                  4.8012160741754334E-001                  5.0469803767297208E+000                  8.5119556464067152E+000                  7.4765860405238875E+000                  8.8553285316664265E+000                  2.6481728334154205E+001                  1.2332754749182091E+003                  2.1400679183057446E+002                  3.3552467651515947E+000                  8.2465714310723008E+000                  1.4863468300046476E+000 
                                     294                  5.5072047887864705E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.1289656406374959E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2466155153098821E+000                  1.4866936956190981E+000                  4.8557218053974960E-001                  5.0483353597648790E+000                  8.5119709668975023E+000                  7.4765860405182654E+000                  8.8553285316554486E+000                  2.6481728334139436E+001                  1.2332754749223441E+003                  2.1400679183154148E+002                  3.3543865167935620E+000                  8.2466099491189961E+000                  1.4866936956190981E+000 
                                     295                  5.5072047887872141E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.1289656406374959E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2466378893446457E+000                  1.4865322253076083E+000                  4.9099765986244548E-001                  5.0496839263403563E+000                  8.5119865734078957E+000                  7.4765860408254987E+000                  8.8553285322905690E+000                  2.6481728334993999E+001                  1.2332754747342133E+003                  2.1400679178446950E+002                  3.3535278465696936E+000                  8.2466323344344019E+000                  1.4865322253076083E+000 
                                     296                  5.5072047887879577E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.1289656406374959E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2466652633012565E+000                  1.4866072088090783E+000                  4.9639658050906466E-001                  5.0510257784020194E+000                  8.5120023296078795E+000                  7.4765860407330331E+000                  8.8553285320994952E+000                  2.6481728334736903E+001                  1.2332754747909169E+003                  2.1400679179864918E+002                  3.3526617932299421E+000                  8.2466597198068587E+000                  1.4866072088090783E+000 
                                     297                  5.5072047887887013E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.1289656406374959E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2466834493184109E+000                  1.4866670017970149E+000                  5.0177483586913640E-001                  5.0523625183655350E+000                  8.5120179773608839E+000                  7.4765860399477404E+000                  8.8553285304754947E+000                  2.6481728332551786E+001                  1.2332754752711194E+003                  2.1400679191886485E+002                  3.3517989462000797E+000                  8.2466779170585145E+000                  1.4866670017970149E+000 
                                     298                  5.5072047887895933E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.0497843945898708E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2467910077994695E+000                  1.4868035072755457E+000                  5.0820959933040533E-001                  5.0539618848764709E+000                  8.5120366260696461E+000                  7.4765860385239824E+000                  8.8553285275309861E+000                  2.6481728328589899E+001                  1.2332754761415893E+003                  2.1400679213679470E+002                  3.3507653519469596E+000                  8.2467854900571584E+000                  1.4868035072755457E+000 
                                     299                  5.5072047887906629E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -7.9706031485422466E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2473752954671884E+000                  1.4869441200510018E+000                  5.1590549484635229E-001                  5.0558746545163036E+000                  8.5120590345479563E+000                  7.4765860369643837E+000                  8.8553285243063744E+000                  2.6481728324251126E+001                  1.2332754770960025E+003                  2.1400679237565373E+002                  3.3495251574808615E+000                  8.2473698008565766E+000                  1.4869441200510018E+000 
                                     299                  5.5072047887899142E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.4934818938225831E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2474247827956741E+000                  1.4868475601475881E+000                  5.1052600106589796E-001                  5.0545376345094857E+000                  8.5120433276713623E+000                  7.4765860379845854E+000                  8.8553285264154269E+000                  2.6481728327088891E+001                  1.2332754764713447E+003                  2.1400679221935476E+002                  3.3503933096019947E+000                  8.2474192778176381E+000                  1.4868475601475881E+000 
                                     300                  5.5072047887902350E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.4934818938225831E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2477735430874066E+000                  1.4868904159454273E+000                  5.1283853434788029E-001                  5.0551124114489614E+000                  8.5120500404334027E+000                  7.4765860374544539E+000                  8.8553285253188267E+000                  2.6481728325613400E+001                  1.2332754767952210E+003                  2.1400679230046327E+002                  3.3500210233453460E+000                  8.2477680472415997E+000                  1.4868904159454273E+000 
                                     301                  5.5072047887905559E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.4934818938225831E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2479088539952610E+000                  1.4869341965642122E+000                  5.1514776657020689E-001                  5.0556863532468350E+000                  8.5120567729488190E+000                  7.4765860369593033E+000                  8.8553285242938511E+000                  2.6481728324234275E+001                  1.2332754770969304E+003                  2.1400679237609853E+002                  3.3496482809855093E+000                  8.2479033645749738E+000                  1.4869341965642122E+000 
                                     302                  5.5072047887908775E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.4934818938225831E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2479460252504175E+000                  1.4869785399871811E+000                  5.1745472922117719E-001                  5.0562597198650927E+000                  8.5120635210377884E+000                  7.4765860365085333E+000                  8.8553285233617167E+000                  2.6481728322980072E+001                  1.2332754773726490E+003                  2.1400679244511588E+002                  3.3492752749748069E+000                  8.2479405410122979E+000                  1.4869785399871811E+000 
                                     303                  5.5072047887911984E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.4934818938225831E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2479221708433386E+000                  1.4870231424933100E+000                  5.1976052123118688E-001                  5.0568327895104668E+000                  8.5120702777520449E+000                  7.4765860361023213E+000                  8.8553285225205780E+000                  2.6481728321848308E+001                  1.2332754776198790E+003                  2.1400679250712184E+002                  3.3489022345356196E+000                  8.2479166910129695E+000                  1.4870231424933100E+000 
                                     304                  5.5072047887915833E+004                  1.2999931837220426E+000                  1.0000000000000000E-010                 -8.4143006477749580E+000                  9.9999814392143849E-001                  9.9999576639115650E-001                  8.2478437077330309E+000                  1.4870752151947926E+000                  5.2252344958640351E-001                  5.0575194715034213E+000                  8.5120783779437463E+000                  7.4765860356725335E+000                  8.8553285216322024E+000                  2.6481728320652987E+001                  1.2332754778831620E+003                  2.1400679257298694E+002                  3.3484547635425215E+000                  8.2478382325567718E+000                  1.4870752151947926E+000 
