                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7385      8.1899999999999995E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                     590                  8.2176749515123593E+004                  8.1884555399866843E-001                 -1.3035365438427679E-004                 -5.9857350567485810E+000                  9.9997600560039113E-001                  9.9990609414573661E-001                  4.7099210530675641E+000                 -9.9186320577344382E+000                  3.8778107716082078E+000                  4.7623138606901820E+000                  1.0780133260581126E+001                  7.5712729388371773E+000                  7.0619761119145812E+000                  2.4009377159102705E+001                  1.6977736790462191E+002                  2.9336492778442960E+001                 -2.6688862510790670E+000                  4.7099210349133687E+000                 -9.9186320577344382E+000 
                                     591                  8.2176749516089360E+004                  8.1884555391471403E-001                 -8.6929900284808380E-005                 -6.0151253912542888E+000                  9.9997600570291578E-001                  9.9990609424833077E-001                  4.7099151361111096E+000                 -9.9186472041811449E+000                  3.8330797533901353E+000                  4.7479663416865554E+000                  1.0786462789479343E+001                  7.5712729388541256E+000                  7.0619761118754463E+000                  2.4009377159046263E+001                  1.6977736789044326E+002                  2.9336492776417163E+001                 -2.6689014042755845E+000                  4.7099151179572996E+000                 -9.9186472041811449E+000 
                                     592                  8.2176749517248289E+004                  8.1884555385239255E-001                 -5.3775029387147900E-005                 -5.9359441452066646E+000                  9.9997600577902346E-001                  9.9990609432450916E-001                  4.7099075046390304E+000                 -9.9186664749005704E+000                  3.7865826692175117E+000                  4.7325034679052553E+000                  1.0794139994955630E+001                  7.5712729388506270E+000                  7.0619761118242614E+000                  2.4009377158972349E+001                  1.6977736788191120E+002                  2.9336492775500815E+001                 -2.6689211034795064E+000                  4.7099074864857249E+000                 -9.9186664749005704E+000 
                                     593                  8.2176749518639001E+004                  8.1884555382535429E-001                 -1.9442112837660888E-005                 -5.8567628991590395E+000                  9.9997616994791561E-001                  9.9990609435760580E-001                  4.7098972798552854E+000                 -9.9186918404656410E+000                  3.7388574510891734E+000                  4.7159361093639678E+000                  1.0803412102974038E+001                  7.5712729388148627E+000                  7.0619761117561017E+000                  2.4009377158873811E+001                  1.6977736788268663E+002                  2.9336492776382045E+001                 -2.6689479972866708E+000                  4.7098972617026762E+000                 -9.9186918404656410E+000 
                                     594                  8.2176749520307858E+004                  8.1884555382535595E-001                  1.0000000000000003E-009                 -5.7775816531114144E+000                  9.9997651189764980E-001                  9.9990609435769706E-001                  4.7098832602428757E+000                 -9.9187259415618687E+000                  3.6940941683139972E+000                  4.6992672709832863E+000                  1.0814368138347811E+001                  7.5712729387653548E+000                  7.0619761116617452E+000                  2.4009377158737404E+001                  1.6977736788375887E+002                  2.9336492777601777E+001                 -2.6689854399606485E+000                  4.7098832420912462E+000                 -9.9187259415618687E+000 
                                     595                  8.2176749522310492E+004                  8.1884555382535806E-001                  1.0000000000000003E-009                 -5.6984004070637901E+000                  9.9997692279623518E-001                  9.9990609435780964E-001                  4.7098636529464075E+000                 -9.9187725800069071E+000                  3.6572052552373080E+000                  4.6837574062882394E+000                  1.0826943411199560E+001                  7.5712729386959907E+000                  7.0619761115295399E+000                  2.4009377158546286E+001                  1.6977736788526090E+002                  2.9336492779310532E+001                 -2.6690384459169860E+000                  4.7098636347961742E+000                 -9.9187725800069071E+000 
                                     596                  8.2176749524713639E+004                  8.1884555382536051E-001                  1.0000000000000003E-009                 -5.6192191610161650E+000                  9.9997600581204071E-001                  9.9990609435793798E-001                  4.7098357226142467E+000                 -9.9188374042632201E+000                  3.6263225865702315E+000                  4.6689038528612503E+000                  1.0841209183720002E+001                  7.5712729385965414E+000                  7.0619761113400008E+000                  2.4009377158272279E+001                  1.6977736788741379E+002                  2.9336492781760310E+001                 -2.6691146823428138E+000                  4.7098357044660313E+000                 -9.9188374042632201E+000 
                                     597                  8.2176749527597422E+004                  8.1884555382536339E-001                  1.0000000000000003E-009                 -5.5400379149685408E+000                  9.9997562282833630E-001                  9.9990609435812383E-001                  4.7097957887839499E+000                 -9.9189277857196778E+000                  3.6005964736478884E+000                  4.6544784170650004E+000                  1.0857196998851331E+001                  7.5712729384558983E+000                  7.0619761110719397E+000                  2.4009377157884760E+001                  1.6977736789045807E+002                  2.9336492785225037E+001                 -2.6692241786218340E+000                  4.7097957706386415E+000                 -9.9189277857196778E+000 
                                     598                  8.2176749531057954E+004                  8.1884555382536683E-001                  1.0000000000000003E-009                 -5.4608566689209157E+000                  9.9997562282833452E-001                  9.9990609435834255E-001                  4.7097403535618527E+000                 -9.9190503161758752E+000                  3.5795091938043271E+000                  4.6403622334268118E+000                  1.0874885726205925E+001                  7.5712729382619459E+000                  7.0619761107022692E+000                  2.4009377157350350E+001                  1.6977736789465459E+002                  2.9336492790002684E+001                 -2.6693754887522734E+000                  4.7097403354205500E+000                 -9.9190503161758752E+000 
                                     599                  8.2176749535210591E+004                  8.1884555382537105E-001                  1.0000000000000003E-009                 -5.3816754228732906E+000                  9.9997562282833152E-001                  9.9990609435858779E-001                  4.7096673588459987E+000                 -9.9192078695431167E+000                  3.5621397281551528E+000                  4.6263678143889164E+000                  1.0894189831457130E+001                  7.5712729380108925E+000                  7.0619761102237648E+000                  2.4009377156658587E+001                  1.6977736790008669E+002                  2.9336492796186917E+001                 -2.6695720573481294E+000                  4.7096673407098564E+000                 -9.9192078695431167E+000 
                                     600                  8.2176749540193763E+004                  8.1884555382537594E-001                  1.0000000000000003E-009                 -5.3024941768256655E+000                  9.9996735980828566E-001                  9.9990609435889299E-001                  4.7095784986554508E+000                 -9.9193954054876396E+000                  3.5485241075806315E+000                  4.6125850706735996E+000                  1.0914947508600504E+001                  7.5712729377124042E+000                  7.0619761096548475E+000                  2.4009377155836145E+001                  1.6977736790654501E+002                  2.9336492803539731E+001                 -2.6698057876482180E+000                  4.7095784805253578E+000                 -9.9193954054876396E+000 
                                     601                  8.2176749546173567E+004                  8.1884555382538193E-001                  1.0000000000000003E-009                 -5.2233129307780413E+000                  9.9997536712530355E-001                  9.9990609435922839E-001                  4.7094809465828575E+000                 -9.9195973822469714E+000                  3.5390158398007312E+000                  4.5992280913470394E+000                  1.0936907333363674E+001                  7.5712729373934007E+000                  7.0619761090493638E+000                  2.4009377154960831E+001                  1.6977736791393804E+002                  2.9336492811455024E+001                 -2.6700534643403064E+000                  4.7094809284590307E+000                 -9.9195973822469714E+000 
                                     602                  8.2176749553349335E+004                  8.1884555382538915E-001                  1.0000000000000003E-009                 -5.1441316847304162E+000                  9.9997616994788763E-001                  9.9990609435956768E-001                  4.7093897972240555E+000                 -9.9197840396992394E+000                  3.5340996570451284E+000                  4.5865944815958546E+000                  1.0959716461488242E+001                  7.5712729371099048E+000                  7.0619761085090440E+000                  2.4009377154179706E+001                  1.6977736792007568E+002                  2.9336492818438781E+001                 -2.6702713870634942E+000                  4.7093897791055186E+000                 -9.9197840396992394E+000 
                                     603                  8.2176749561960256E+004                  8.1884555382539770E-001                  1.0000000000000003E-009                 -5.0649504386827910E+000                  9.9996424609998802E-001                  9.9990609435991518E-001                  4.7093218622615014E+000                 -9.9199257329823851E+000                  3.5346168275627186E+000                  4.5751379390330085E+000                  1.0982888131872729E+001                  7.5712729369091694E+000                  7.0619761081366779E+000                  2.4009377153641378E+001                  1.6977736792639874E+002                  2.9336492823614247E+001                 -2.6704003454275895E+000                  4.7093218441455091E+000                 -9.9199257329823851E+000 
                                     604                  8.2176749572293367E+004                  8.1884555382540802E-001                  1.0000000000000003E-009                 -4.9857691926351668E+000                  9.9996735980824458E-001                  9.9990609435530753E-001                  4.7092934597034768E+000                 -9.9199967029203702E+000                  3.5411998962236533E+000                  4.5653406002834016E+000                  1.1005774343702409E+001                  7.5712729368490264E+000                  7.0619761080221188E+000                  2.4009377153475775E+001                  1.6977736792771353E+002                  2.9336492825097238E+001                 -2.6704309993343207E+000                  4.7092934415875787E+000                 -9.9199967029203702E+000 
                                     605                  8.2176749584693098E+004                  8.1884555382542046E-001                  1.0000000000000003E-009                 -4.9065879465875417E+000                  9.9996747852569112E-001                  9.9990609437002653E-001                  4.7093010263336268E+000                 -9.9200094963058962E+000                  3.5562965978460892E+000                  4.5582541882281662E+000                  1.1027495518624098E+001                  7.5712729368972287E+000                  7.0619761081264114E+000                  2.4009377153626517E+001                  1.6977736792907180E+002                  2.9336492824189442E+001                 -2.6703673828363366E+000                  4.7093010082153910E+000                 -9.9200094963058962E+000 
                                     606                  8.2176749599572766E+004                  8.1884555382543545E-001                  1.0000000000000003E-009                 -4.8274067005399166E+000                  9.9997715588087377E-001                  9.9990609436507472E-001                  4.7093290321742627E+000                 -9.9200030969027981E+000                  3.5870351030722825E+000                  4.5562586257677919E+000                  1.1046855896157945E+001                  7.5712729370036351E+000                  7.0619761083238624E+000                  2.4009377153911974E+001                  1.6977736792573339E+002                  2.9336492821447621E+001                 -2.6702594178397629E+000                  4.7093290140526909E+000                 -9.9200030969027981E+000 
                                     607                  8.2176749617428359E+004                  8.1884555382545321E-001                  1.0000000000000003E-009                 -4.7482254544922924E+000                  9.9997766328687954E-001                  9.9990609436546474E-001                  4.7093334984255177E+000                 -9.9200621885402711E+000                  3.6468735234638721E+000                  4.5635387820657760E+000                  1.1062214793757772E+001                  7.5712729370092662E+000                  7.0619761083376407E+000                  2.4009377153931879E+001                  1.6977736792619990E+002                  2.9336492821377583E+001                 -2.6702250113105173E+000                  4.7093334803026963E+000                 -9.9200621885402711E+000 
                                     608                  8.2176749638855094E+004                  8.1884555382547464E-001                  1.0000000000000003E-009                 -4.6690442084446673E+000                  9.9996825018912960E-001                  9.9990609436649791E-001                  4.7092868516774686E+000                 -9.9202350951609066E+000                  3.7408406312747298E+000                  4.5822487743661124E+000                  1.1071778363062526E+001                  7.5712729368404910E+000                  7.0619761080126455E+000                  2.4009377153462069E+001                  1.6977736792921147E+002                  2.9336492825460468E+001                 -2.6703288972794970E+000                  4.7092868335570355E+000                 -9.9202350951609066E+000 
                                     609                  8.2176749655996464E+004                  8.1884555382549173E-001                  1.0000000000000003E-009                 -4.7659542214527235E+000                  9.9997461368684348E-001                  9.9990609436785804E-001                  4.7092219317968684E+000                 -9.9204242755242156E+000                  3.8317925629914864E+000                  4.6032422765447860E+000                  1.1075267324563557E+001                  7.5712729366109146E+000                  7.0619761075824163E+000                  2.4009377152840095E+001                  1.6977736793559899E+002                  2.9336492831281074E+001                 -2.6704843477021125E+000                  4.7092219136802127E+000                 -9.9204242755242156E+000 
                                     610                  8.2176749669709578E+004                  8.1884555382550550E-001                  1.0000000000000003E-009                 -4.8628642344607798E+000                  9.9996577150699606E-001                  9.9990609436903655E-001                  4.7091618274114522E+000                 -9.9205887441031315E+000                  3.9016105499212039E+000                  4.6200188626447485E+000                  1.1076623145828492E+001                  7.5712729364093496E+000                  7.0619761071940568E+000                  2.4009377152278674E+001                  1.6977736793915247E+002                  2.9336492836152299E+001                 -2.6706273811611960E+000                  4.7091618092982550E+000                 -9.9205887441031315E+000 
                                     611                  8.2176749681197252E+004                  8.1884555382551694E-001                  1.0000000000000003E-009                 -4.9397675986772924E+000                  9.9996516134412483E-001                  9.9990609436998745E-001                  4.7091064133428899E+000                 -9.9207352035680820E+000                  3.9437831199221614E+000                  4.6298371045351807E+000                  1.1078072947048106E+001                  7.5712729362170386E+000                  7.0619761068401408E+000                  2.4009377151767001E+001                  1.6977736794575475E+002                  2.9336492841173818E+001                 -2.6707596057668659E+000                  4.7091063952328964E+000                 -9.9207352035680820E+000 
                                     612                  8.2176749694982471E+004                  8.1884555382553070E-001                  1.0000000000000003E-009                 -4.8605863526296673E+000                  9.9997472463290693E-001                  9.9990609437070455E-001                  4.7090461966212445E+000                 -9.9208966253757040E+000                  3.9698459351075122E+000                  4.6338170733670276E+000                  1.1083144416977087E+001                  7.5712729360220639E+000                  7.0619761064626614E+000                  2.4009377151221315E+001                  1.6977736794884089E+002                  2.9336492845844731E+001                 -2.6708978013124245E+000                  4.7090461785145026E+000                 -9.9208966253757040E+000 
                                     613                  8.2176749711524724E+004                  8.1884555224185185E-001                 -9.5735324295116630E-005                 -4.7814051065820422E+000                  9.9996902378654329E-001                  9.9990609630538552E-001                  4.7089743656102891E+000                 -9.9210894817153559E+000                  4.0189358582529211E+000                  4.6410969035731897E+000                  1.1093129718137467E+001                  7.5712729357747017E+000                  7.0619761060131738E+000                  2.4009377150571471E+001                  1.6977736795844334E+002                  2.9336492852432951E+001                 -2.6710624766212123E+000                  4.7089743475074171E+000                 -9.9210894817153559E+000 
                                     614                  8.2176749731375443E+004                  8.1884554884509875E-001                 -1.7111490225050309E-004                 -4.7022238605344180E+000                  9.9995117281936197E-001                  9.9990610045429063E-001                  4.7089051258539056E+000                 -9.9212874224580005E+000                  4.0651567820909440E+000                  4.6461896709599371E+000                  1.1106054645282985E+001                  7.5712729355562907E+000                  7.0619761055856074E+000                  2.4009377149953384E+001                  1.6977736796098850E+002                  2.9336492857559207E+001                 -2.6712124575412424E+000                  4.7089051077543989E+000                 -9.9212874224580005E+000 
                                     615                  8.2176749755196302E+004                  8.1884554429322931E-001                 -1.9108756235308822E-004                 -4.6230426144867929E+000                  9.9995245791552201E-001                  9.9990610601393481E-001                  4.7088146754591733E+000                 -9.9215416667287464E+000                  4.0700843558171886E+000                  4.6420945777399707E+000                  1.1116708618586038E+001                  7.5712729352340213E+000                  7.0619761050171910E+000                  2.4009377149131574E+001                  1.6977736797682218E+002                  2.9336492866529685E+001                 -2.6714160732199637E+000                  4.7088146573643828E+000                 -9.9215416667287464E+000 
                                     616                  8.2176749783781328E+004                  8.1884554042362023E-001                 -1.3537188018392403E-004                 -4.5438613684391678E+000                  9.9994278304624873E-001                  9.9990611074124636E-001                  4.7087249410601970E+000                 -9.9218101361440993E+000                  4.0427359471022895E+000                  4.6296183389842733E+000                  1.1127986891739985E+001                  7.5712729349687757E+000                  7.0619761044571794E+000                  2.4009377148322095E+001                  1.6977736797203275E+002                  2.9336492871837507E+001                 -2.6716086944555268E+000                  4.7087249229696928E+000                 -9.9218101361440993E+000 
                                     617                  8.2176749818083365E+004                  8.1884553902440405E-001                 -4.0791054545898407E-005                 -4.4646801223915435E+000                  9.9994662939136680E-001                  9.9990611245226313E-001                  4.7085770501278477E+000                 -9.9222116476857849E+000                  4.0105566541737057E+000                  4.6121519561013713E+000                  1.1146830011041496E+001                  7.5712729344296985E+000                  7.0619761035208963E+000                  2.4009377146968394E+001                  1.6977736800132948E+002                  2.9336492887170131E+001                 -2.6719498714217815E+000                  4.7085770320453930E+000                 -9.9222116476857849E+000 
                                     618                  8.2176749859245800E+004                  8.1884553902444523E-001                  1.0000000000000003E-009                 -4.3854988763439184E+000                  9.9995246434962082E-001                  9.9990611246230199E-001                  4.7084350593524871E+000                 -9.9226216798419067E+000                  3.9922972433375410E+000                  4.5955337613331331E+000                  1.1170936695159890E+001                  7.5712729339679861E+000                  7.0619761026366605E+000                  2.4009377145690117E+001                  1.6977736801050543E+002                  2.9336492898448849E+001                 -2.6722663086045424E+000                  4.7084350412772942E+000                 -9.9226216798419067E+000 
                                     619                  8.2176749908640733E+004                  8.1884553902449464E-001                  1.0000000000000003E-009                 -4.3063176302962933E+000                  9.9995088351637784E-001                  9.9990611246245908E-001                  4.7082025345610194E+000                 -9.9232350682317971E+000                  3.9901089716927576E+000                  4.5814267951593299E+000                  1.1198056491685104E+001                  7.5712729330791895E+000                  7.0619761011722746E+000                  2.4009377143572703E+001                  1.6977736807413973E+002                  2.9336492925513777E+001                 -2.6727956988766723E+000                  4.7082025164981776E+000                 -9.9232350682317971E+000 
                                     620                  8.2176749967914642E+004                  8.1884553902455393E-001                  1.0000000000000003E-009                 -4.2271363842486691E+000                  9.9993724326599887E-001                  9.9990611249985650E-001                  4.7080181595661372E+000                 -9.9237860260535058E+000                  3.9931353658519675E+000                  4.5671780531602026E+000                  1.1228067172762964E+001                  7.5712729325668393E+000                  7.0619761000302974E+000                  2.4009377141922108E+001                  1.6977736805323619E+002                  2.9336492934409318E+001                 -2.6731926250045870E+000                  4.7080181415121336E+000                 -9.9237860260535058E+000 
                                     621                  8.2176750039043342E+004                  8.1884553902462498E-001                  1.0000000000000003E-009                 -4.1479551382010440E+000                  9.9997544527814608E-001                  9.9990611248425143E-001                  4.7077116034322790E+000                 -9.9246168622279836E+000                  3.9978840632149297E+000                  4.5525400365907931E+000                  1.1259717554583263E+001                  7.5712729314595650E+000                  7.0619760980970403E+000                  2.4009377139126979E+001                  1.6977736811145698E+002                  2.9336492965675209E+001                 -2.6738734276469565E+000                  4.7077115853938265E+000                 -9.9246168622279836E+000 
                                     622                  8.2176750124397775E+004                  8.1884553902471036E-001                  1.0000000000000003E-009                 -4.0687738921534189E+000                  9.9996284052555295E-001                  9.9993403456021479E-001                  4.7073883904693492E+000                 -9.9255222118598123E+000                  4.0025392734781384E+000                  4.5377869248297449E+000                  1.1291551383236966E+001                  7.5712729304265460E+000                  7.0619760960816746E+000                  2.4009377136213558E+001                  1.6977736812482942E+002                  2.9336492990076170E+001                 -2.6745904911580354E+000                  4.7073883724472472E+000                 -9.9255222118598123E+000 
                                     623                  8.2176750226823104E+004                  8.1884553902481283E-001                  1.0000000000000003E-009                 -3.9895926461057947E+000                  9.9996371758617142E-001                  9.9990611254457407E-001                  4.7069807309332896E+000                 -9.9266495971794182E+000                  4.0062368430129327E+000                  4.5232108373557036E+000                  1.1322552342952445E+001                  7.5712729290256684E+000                  7.0619760935297906E+000                  2.4009377132524225E+001                  1.6977736817799070E+002                  2.9336493027245520E+001                 -2.6755100198483310E+000                  4.7069807129324159E+000                 -9.9266495971794182E+000 
                                     624                  8.2176750349733498E+004                  8.1884553902493573E-001                  1.0000000000000003E-009                 -3.9104114000581696E+000                  9.9993969558777585E-001                  9.9992070987486215E-001                  4.7065021136676730E+000                 -9.9279818876738091E+000                  4.0096124875128796E+000                  4.5091582972195416E+000                  1.1352345245474742E+001                  7.5712729274393622E+000                  7.0619760905376738E+000                  2.4009377128198615E+001                  1.6977736821837965E+002                  2.9336493067027781E+001                 -2.6765927022069285E+000                  4.7065020956918193E+000                 -9.9279818876738091E+000 
                                     625                  8.2176750497225963E+004                  8.1884553902508317E-001                  1.0000000000000003E-009                 -3.8312301540105449E+000                  9.9996806050769704E-001                  9.9992331694149195E-001                  4.7059727265680653E+000                 -9.9294977012864205E+000                  4.0122876161194858E+000                  4.4955170615375604E+000                  1.1380965281142007E+001                  7.5712729257739708E+000                  7.0619760872257897E+000                  2.4009377123411053E+001                  1.6977736822779741E+002                  2.9336493104952236E+001                 -2.6777843055847583E+000                  4.7059727086196013E+000                 -9.9294977012864205E+000 
                                     626                  8.2176750662479884E+004                  8.1884553902524837E-001                  1.0000000000000003E-009                 -3.7818482505927569E+000                  9.9996127453050976E-001                  9.9990611261071949E-001                  4.7053486735969265E+000                 -9.9312548769693549E+000                  4.0157587520707585E+000                  4.4831657044591884E+000                  1.1407403563274389E+001                  7.5712729237273386E+000                  7.0619760833226728E+000                  2.4009377117768530E+001                  1.6977736827164549E+002                  2.9336493155316901E+001                 -2.6791470285954193E+000                  4.7053486556789643E+000                 -9.9312548769693549E+000 
                                     627                  8.2176750843803704E+004                  8.1884553902542967E-001                  1.0000000000000003E-009                 -3.7415451338676671E+000                  9.9996082710332090E-001                  9.9992255933018404E-001                  4.7046641874643296E+000                 -9.9331810561677738E+000                  4.0193392147747717E+000                  4.4715591028436696E+000                  1.1432406997857433E+001                  7.5712729214393937E+000                  7.0619760790508908E+000                  2.4009377111592890E+001                  1.6977736833836306E+002                  2.9336493213681067E+001                 -2.6806883264833519E+000                  4.7046641695816822E+000                 -9.9331810561677738E+000 
                                     628                  8.2176751041065305E+004                  8.1884553902562685E-001                  1.0000000000000003E-009                 -3.7049574784485912E+000                  9.9996749659907702E-001                  9.9990611266479112E-001                  4.7039883203236004E+000                 -9.9351893507471569E+000                  4.0222986200612327E+000                  4.4601491809700962E+000                  1.1456706544247810E+001                  7.5712729192043717E+000                  7.0619760746974016E+000                  2.4009377105299443E+001                  1.6977736836863420E+002                  2.9336493266630598E+001                 -2.6822064081337778E+000                  4.7039883024755991E+000                 -9.9351893507471569E+000 
                                     629                  8.2176751251107678E+004                  8.1884553902583701E-001                  1.0000000000000003E-009                 -3.6776930892259663E+000                  9.9996371758491975E-001                  9.9992902324496080E-001                  4.7031999406881573E+000                 -9.9374159475182591E+000                  4.0250152825525021E+000                  4.4490926612809139E+000                  1.1480177914871810E+001                  7.5712729165962838E+000                  7.0619760697731673E+000                  2.4009377098180657E+001                  1.6977736843410753E+002                  2.9336493331929322E+001                 -2.6839662941218272E+000                  4.7031999228800361E+000                 -9.9374159475182591E+000 
                                     630                  8.2176751471016760E+004                  8.1884553902605695E-001                  1.0000000000000003E-009                 -3.6577568366923363E+000                  9.9996371758465163E-001                  9.9990611269919738E-001                  4.7024479858814114E+000                 -9.9396072954254056E+000                  4.0272363841050360E+000                  4.4384897597583981E+000                  1.1502494268693107E+001                  7.5712729141824484E+000                  7.0619760650878840E+000                  2.4009377091407547E+001                  1.6977736846999139E+002                  2.9336493389486698E+001                 -2.6856194371282700E+000                  4.7024479681102056E+000                 -9.9396072954254056E+000 
                                     631                  8.2176751702504233E+004                  8.1884553902628843E-001                  1.0000000000000003E-009                 -3.6354724922950430E+000                  9.9996872829196204E-001                  9.9990611269250651E-001                  4.7015946961461283E+000                 -9.9420325243121912E+000                  4.0287840163893565E+000                  4.4282676191690946E+000                  1.1523712366013875E+001                  7.5712729113446287E+000                  7.0619760597666481E+000                  2.4009377083714760E+001                  1.6977736854833842E+002                  2.9336493461364903E+001                 -2.6875065359801198E+000                  4.7015946784171758E+000                 -9.9420325243121912E+000 
                                     632                  8.2176751940051006E+004                  8.1884553902652590E-001                  1.0000000000000003E-009                 -3.6242508666834077E+000                  9.9997174716040005E-001                  9.9990611272403640E-001                  4.7007258297795183E+000                 -9.9445057253458042E+000                  4.0303043252018043E+000                  4.4188393061735018E+000                  1.1543329146411285E+001                  7.5712729085070549E+000                  7.0619760543625585E+000                  2.4009377075902353E+001                  1.6977736861056738E+002                  2.9336493531360592E+001                 -2.6894313726900223E+000                  4.7007258120936202E+000                 -9.9445057253458042E+000 
                                     633                  8.2176752181406831E+004                  8.1884553902676738E-001                  1.0000000000000003E-009                 -3.6173422317801682E+000                  9.9996334387837915E-001                  9.9990611274986729E-001                  4.6998807512849403E+000                 -9.9469505604791184E+000                  4.0316708858023631E+000                  4.4101689225044147E+000                  1.1561353194049738E+001                  7.5712729057666577E+000                  7.0619760491034640E+000                  2.4009377068299617E+001                  1.6977736866291684E+002                  2.9336493598056858E+001                 -2.6913021116643767E+000                  4.6998807336407618E+000                 -9.9469505604791184E+000 
                                     634                  8.2176752428059190E+004                  8.1884553902701396E-001                  1.0000000000000003E-009                 -3.6079147344894857E+000                  9.9995265217181573E-001                  9.9990611276335428E-001                  4.6989982453077577E+000                 -9.9494844613774944E+000                  4.0326827457994030E+000                  4.4020219434123939E+000                  1.1578153082232300E+001                  7.5712729028692980E+000                  7.0619760436163928E+000                  2.4009377060367182E+001                  1.6977736873242824E+002                  2.9336493670222819E+001                 -2.6932626729480371E+000                  4.6989982277073228E+000                 -9.9494844613774944E+000 
                                     635                  8.2176752679533151E+004                  8.1884553902726553E-001                  1.0000000000000003E-009                 -3.5995069719916590E+000                  9.9996749659707629E-001                  9.9990611278113495E-001                  4.6981248082820466E+000                 -9.9520194083719264E+000                  4.0332689700878213E+000                  4.3942919750515577E+000                  1.1593906131098180E+001                  7.5712729000258809E+000                  7.0619760381884911E+000                  2.4009377052520374E+001                  1.6977736879233362E+002                  2.9336493740076975E+001                 -2.6952000759579668E+000                  4.6981247907246777E+000                 -9.9520194083719264E+000 
                                     636                  8.2176752937358193E+004                  8.1884553902752333E-001                  1.0000000000000003E-009                 -3.5886748847564389E+000                  9.9996524615183591E-001                  9.9990611279481467E-001                  4.6972449104694052E+000                 -9.9545907956922921E+000                  4.0338393239597305E+000                  4.3869826722240450E+000                  1.1608809913689161E+001                  7.5712728971677343E+000                  7.0619760327210956E+000                  2.4009377044616489E+001                  1.6977736885035043E+002                  2.9336493810037112E+001                 -2.6971496215298174E+000                  4.6972448929552257E+000                 -9.9545907956922921E+000 
                                     637                  8.2176753202911728E+004                  8.1884553902778889E-001                  1.0000000000000003E-009                 -3.5758479404730306E+000                  9.9996477899556602E-001                  9.9990611280591790E-001                  4.6963418436675228E+000                 -9.9572338798008371E+000                  4.0340072322700475E+000                  4.3799314498982653E+000                  1.1622996312495879E+001                  7.5712728942273424E+000                  7.0619760271128520E+000                  2.4009377036508955E+001                  1.6977736891322195E+002                  2.9336493882381422E+001                 -2.6991532259822559E+000                  4.6963418261976697E+000                 -9.9572338798008371E+000 
                                     638                  8.2176753474517624E+004                  8.1884553902806045E-001                  1.0000000000000003E-009                 -3.5660608041080617E+000                  9.9996841665645420E-001                  9.9990611281698460E-001                  4.6954191147638449E+000                 -9.9599356337632692E+000                  4.0344107315334368E+000                  4.3733175359840528E+000                  1.1636425889956000E+001                  7.5712728912213381E+000                  7.0619760213884195E+000                  2.4009377028233434E+001                  1.6977736897922838E+002                  2.9336493956541705E+001                 -2.7012050427610572E+000                  4.6954190973393510E+000                 -9.9599356337632692E+000 
                                     639                  8.2176753749327254E+004                  8.1884553902833523E-001                  1.0000000000000003E-009                 -3.5609680502465113E+000                  9.9996558936745628E-001                  9.9990611282838138E-001                  4.6944865527356923E+000                 -9.9626674880895578E+000                  4.0352827591211939E+000                  4.3672270951307333E+000                  1.1649042785456517E+001                  7.5712728881873188E+000                  7.0619760156072742E+000                  2.4009377019875945E+001                  1.6977736904519992E+002                  2.9336494031317333E+001                 -2.7032830136705917E+000                  4.6944865353570933E+000                 -9.9626674880895578E+000 
                                     640                  8.2176754030167765E+004                  8.1884553902861612E-001                  1.0000000000000003E-009                 -3.5515402265234703E+000                  9.9996459785245395E-001                  9.9990611284066544E-001                  4.6935368495280763E+000                 -9.9654533427362360E+000                  4.0360727914730354E+000                  4.3614025473112541E+000                  1.1661086897271396E+001                  7.5712728851034514E+000                  7.0619760097251776E+000                  2.4009377011372518E+001                  1.6977736911110077E+002                  2.9336494107187004E+001                 -2.7054031185565091E+000                  4.6935368321962496E+000                 -9.9654533427362360E+000 
                                     641                  8.2176754317717277E+004                  8.1884553902890367E-001                  1.0000000000000003E-009                 -3.5412873858238458E+000                  9.9996541775845582E-001                  9.9990611285345654E-001                  4.6925665893162067E+000                 -9.9683020329547603E+000                  4.0367228014384811E+000                  4.3557516476707807E+000                  1.1672713701535065E+001                  7.5712728819495716E+000                  7.0619760037214538E+000                  2.4009377002693242E+001                  1.6977736918080112E+002                  2.9336494185047460E+001                 -2.7075733210053778E+000                  4.6925665720322014E+000                 -9.9683020329547603E+000 
                                     642                  8.2176754606818125E+004                  8.1884553902919277E-001                  1.0000000000000003E-009                 -3.5389506218873952E+000                  9.9996955834521672E-001                  9.9990611286669517E-001                  4.6915963227724227E+000                 -9.9711567487172079E+000                  4.0378630893239773E+000                  4.3504488782039195E+000                  1.1683889384411536E+001                  7.5712728788037769E+000                  7.0619759977221426E+000                  2.4009376994020364E+001                  1.6977736924820064E+002                  2.9336494262461212E+001                 -2.7097454051521037E+000                  4.6915963055361800E+000                 -9.9711567487172079E+000 
