                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7385      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                     722                  1.3670644671996537E+005                  1.0000181000553090E+000                 -6.7901486900172889E-005                 -3.4308641777524578E+000                  9.9999188112044735E-001                  9.9998293279915484E-001                  4.6212241875356970E+000                 -1.3401331850413687E+001                  4.4179846001911498E+000                  5.0564933587454171E+000                  1.0461861178762126E+001                  7.4779504134466102E+000                  7.5285269995827173E+000                  2.4671827257490040E+001                  3.5008288984441077E+002                  5.1976222919423407E+001                 -2.9891283840183722E+000                  4.6212241768836826E+000                 -1.3401331850413687E+001 
                                     723                  1.3670644709019194E+005                  1.0000180743395799E+000                 -6.9459439667427710E-005                 -3.4315324381900778E+000                  9.9999319158477373E-001                  9.9998296221845517E-001                  4.6201212488084451E+000                 -1.3405248080262719E+001                  4.4177396470808823E+000                  5.0572388310161296E+000                  1.0460247757665568E+001                  7.4779504113196520E+000                  7.5285269954605685E+000                  2.4671827251708290E+001                  3.5008289004949103E+002                  5.1976223009596211E+001                 -2.9920917118418413E+000                  4.6201212382019632E+000                 -1.3405248080262719E+001 
                                     724                  1.3670644746015928E+005                  1.0000180492610011E+000                 -6.7785925921714778E-005                 -3.4318366160951239E+000                  9.9999344898390641E-001                  9.9998300038447996E-001                  4.6190564583896458E+000                 -1.3408992749872272E+001                  4.4181453053718691E+000                  5.0569523614025496E+000                  1.0461023526038222E+001                  7.4779504094286819E+000                  7.5285269917778201E+000                  2.4671827246542900E+001                  3.5008289022524912E+002                  5.1976223089054677E+001                 -2.9950118250151494E+000                  4.6190564478283784E+000                 -1.3408992749872272E+001 
                                     725                  1.3670644782855190E+005                  1.0000180253482145E+000                 -6.4911141673090295E-005                 -3.4336890586594544E+000                  9.9998997700157410E-001                  9.9998301928076649E-001                  4.6180057646243018E+000                 -1.3412796178945026E+001                  4.4182925917178473E+000                  5.0563908816456538E+000                  1.0462220128725003E+001                  7.4779504073325027E+000                  7.5285269877234189E+000                  2.4671827240856150E+001                  3.5008289043032192E+002                  5.1976223178246443E+001                 -2.9979177983928982E+000                  4.6180057541080552E+000                 -1.3412796178945026E+001 
                                     726                  1.3670644819692924E+005                  1.0000179997385374E+000                 -6.9520230463232996E-005                 -3.4337071040906122E+000                  9.9999000261053339E-001                  9.9998309189259726E-001                  4.6169389977599646E+000                 -1.3416519062285834E+001                  4.4183230304695797E+000                  5.0575803895007789E+000                  1.0459856332390618E+001                  7.4779504053923374E+000                  7.5285269839465085E+000                  2.4671827235558695E+001                  3.5008289061125839E+002                  5.1976223259836203E+001                 -3.0008304287640986E+000                  4.6169389872883206E+000                 -1.3416519062285834E+001 
                                     727                  1.3670644856873510E+005                  1.0000179748673117E+000                 -6.6893048361012607E-005                 -3.4296837981890973E+000                  9.9999407071929147E-001                  9.9998307551858401E-001                  4.6159077785997153E+000                 -1.3420297661253498E+001                  4.4181236115598344E+000                  5.0571330544389381E+000                  1.0460651293059426E+001                  7.4779504033716453E+000                  7.5285269800238499E+000                  2.4671827230056767E+001                  3.5008289080373243E+002                  5.1976223345250055E+001                 -3.0037699679730907E+000                  4.6159077681739831E+000                 -1.3420297661253498E+001 
                                     728                  1.3670644894062818E+005                  1.0000179505417635E+000                 -6.5410053291470885E-005                 -3.4295818682405113E+000                  9.9999245072883114E-001                  9.9998310207658536E-001                  4.6148622819083851E+000                 -1.3424051992486293E+001                  4.4187671799675350E+000                  5.0568472067251946E+000                  1.0461544772690763E+001                  7.4779504014719151E+000                  7.5285269763454457E+000                  2.4671827224897406E+001                  3.5008289098813214E+002                  5.1976223425930577E+001                 -3.0066899917463621E+000                  4.6148622715275556E+000                 -1.3424051992486293E+001 
                                     729                  1.3670644931113016E+005                  1.0000179246745857E+000                 -6.9816575178801421E-005                 -3.4312094971834046E+000                  9.9999059206805896E-001                  9.9998316695393252E-001                  4.6138188520904393E+000                 -1.3427789524423179E+001                  4.4187635729050889E+000                  5.0581791119869735E+000                  1.0458879158635984E+001                  7.4779503994101244E+000                  7.5285269723395256E+000                  2.4671827219278711E+001                  3.5008289118324683E+002                  5.1976223512940969E+001                 -3.0095842856893116E+000                  4.6138188417537567E+000                 -1.3427789524423179E+001 
                                     730                  1.3670644968623275E+005                  1.0000179002043370E+000                 -6.5236148549303348E-005                 -3.4258499299255449E+000                  9.9998861039071663E-001                  9.9998316048676594E-001                  4.6128445494817401E+000                 -1.3431330306436497E+001                  4.4189122310299611E+000                  5.0570890470970866E+000                  1.0461133617478195E+001                  7.4779503975021679E+000                  7.5285269686127130E+000                  2.4671827214051554E+001                  3.5008289135656946E+002                  5.1976223592675872E+001                 -3.0124547371539312E+000                  4.6128445391900890E+000                 -1.3431330306436497E+001 
                                     731                  1.3670645006042812E+005                  1.0000178748721769E+000                 -6.7697682409228571E-005                 -3.4269015769157640E+000                  9.9999279850877332E-001                  9.9998321675461299E-001                  4.6118357197087958E+000                 -1.3435077328535648E+001                  4.4187383096416299E+000                  5.0577657576682746E+000                  1.0459693235641652E+001                  7.4779503956077589E+000                  7.5285269649438282E+000                  2.4671827208905540E+001                  3.5008289154016978E+002                  5.1976223673100392E+001                 -3.0153573225044692E+000                  4.6118357094619249E+000                 -1.3435077328535648E+001 
                                     732                  1.3670645042979045E+005                  1.0000178493704961E+000                 -6.9042450707125505E-005                 -3.4325473950898560E+000                  9.9999340316252616E-001                  9.9998321784754518E-001                  4.6108196157607679E+000                 -1.3438698821498836E+001                  4.4189341170401768E+000                  5.0583509779686260E+000                  1.0458620698740223E+001                  7.4779503936650240E+000                  7.5285269611633217E+000                  2.4671827203603030E+001                  3.5008289172185636E+002                  5.1976223754854161E+001                 -3.0181923644734123E+000                  4.6108196055567232E+000                 -1.3438698821498836E+001 
                                     733                  1.3670645079873045E+005                  1.0000178241168842E+000                 -6.8449103822508392E-005                 -3.4330442639272589E+000                  9.9999268911395289E-001                  9.9998326750814881E-001                  4.6098276101919069E+000                 -1.3442323969567910E+001                  4.4194145293893667E+000                  5.0587444614304680E+000                  1.0458073937991134E+001                  7.4779503917581476E+000                  7.5285269574584532E+000                  2.4671827198406586E+001                  3.5008289190233404E+002                  5.1976223835333926E+001                 -3.0210132461074326E+000                  4.6098276000307425E+000                 -1.3442323969567910E+001 
                                     734                  1.3670645116455414E+005                  1.0000177997050350E+000                 -6.6731187330468827E-005                 -3.4367281733409474E+000                  9.9999260156173453E-001                  9.9998329191915480E-001                  4.6088429811070890E+000                 -1.3445884699591019E+001                  4.4193452532100093E+000                  5.0584821773209514E+000                  1.0458563868120489E+001                  7.4779503898438895E+000                  7.5285269537392283E+000                  2.4671827193190012E+001                  3.5008289208350635E+002                  5.1976223916124354E+001                 -3.0237924787114716E+000                  4.6088429709878262E+000                 -1.3445884699591019E+001 
                                     735                  1.3670645152594434E+005                  1.0000177754084216E+000                 -6.7230968727369567E-005                 -3.4420236262298989E+000                  9.9999152545039882E-001                  9.9998330490508180E-001                  4.6078880032858640E+000                 -1.3449353900495071E+001                  4.4192787103116515E+000                  5.0587114783781519E+000                  1.0458071994556907E+001                  7.4779503880903304E+000                  7.5285269503234362E+000                  2.4671827188399057E+001                  3.5008289224625230E+002                  5.1976223989786128E+001                 -3.0265186975592284E+000                  4.6078879932077887E+000                 -1.3449353900495071E+001 
                                     736                  1.3670645188192403E+005                  1.0000177512309918E+000                 -6.7917999668840390E-005                 -3.4485747571683949E+000                  9.9999102548909247E-001                  9.9998333286414975E-001                  4.6069478101959520E+000                 -1.3452777703938962E+001                  4.4194334992167814E+000                  5.0590324922267254E+000                  1.0457507361312326E+001                  7.4779503862279952E+000                  7.5285269467050924E+000                  2.4671827183323973E+001                  3.5008289242251021E+002                  5.1976224068384802E+001                 -3.0291933172841401E+000                  4.6069478001580446E+000                 -1.3452777703938962E+001 
                                     737                  1.3670645223023204E+005                  1.0000177270211128E+000                 -6.9507099945877228E-005                 -3.4580365499842873E+000                  9.9999321539361019E-001                  9.9998336154179601E-001                  4.6060389734036198E+000                 -1.3456117601399987E+001                  4.4193621642108027E+000                  5.0597984465477754E+000                  1.0455939785167237E+001                  7.4779503844937407E+000                  7.5285269433356428E+000                  2.4671827178597994E+001                  3.5008289258666019E+002                  5.1976224141582371E+001                 -3.0318058022629706E+000                  4.6060389634050116E+000                 -1.3456117601399987E+001 
                                     738                  1.3670645257382709E+005                  1.0000177042075691E+000                 -6.6396600490092173E-005                 -3.4639530921107098E+000                  9.9999296916912939E-001                  9.9998342940073293E-001                  4.6051744030694266E+000                 -1.3459316385081424E+001                  4.4194577626060356E+000                  5.0592781508279048E+000                  1.0457028175804595E+001                  7.4779503827748250E+000                  7.5285269399930419E+000                  2.4671827173909662E+001                  3.5008289274828144E+002                  5.1976224214015147E+001                 -3.0343810117782626E+000                  4.6051743931101248E+000                 -1.3459316385081424E+001 
                                     739                  1.3670645291401376E+005                  1.0000176816125297E+000                 -6.6419531716989546E-005                 -3.4682827083907273E+000                  9.9999425055645141E-001                  9.9998340691602539E-001                  4.6043157842848279E+000                 -1.3462514530725766E+001                  4.4197404042728277E+000                  5.0592905596767235E+000                  1.0457144678940352E+001                  7.4779503810855079E+000                  7.5285269367193628E+000                  2.4671827169317982E+001                  3.5008289291127380E+002                  5.1976224285654176E+001                 -3.0368691107720482E+000                  4.6043157743628234E+000                 -1.3462514530725766E+001 
                                     740                  1.3670645325245810E+005                  1.0000176591842045E+000                 -6.6268871901602875E-005                 -3.4705127369544231E+000                  9.9999285404251292E-001                  9.9998347442255597E-001                  4.6034610523469865E+000                 -1.3465702729933911E+001                  4.4198726806759296E+000                  5.0593286054486040E+000                  1.0457134725598142E+001                  7.4779503794526549E+000                  7.5285269335438860E+000                  2.4671827164864080E+001                  3.5008289306471664E+002                  5.1976224354452739E+001                 -3.0393929991705706E+000                  4.6034610424630431E+000                 -1.3465702729933911E+001 
                                     741                  1.3670645359275481E+005                  1.0000176356141512E+000                 -6.9263239804832544E-005                 -3.4681422380020384E+000                  9.9999279363937743E-001                  9.9998346461014420E-001                  4.6025701236946679E+000                 -1.3468927241274084E+001                  4.4199572703655408E+000                  5.0601955158290197E+000                  1.0455443199682117E+001                  7.4779503777211582E+000                  7.5285269301797708E+000                  2.4671827160145583E+001                  3.5008289322859855E+002                  5.1976224427532088E+001                 -3.0419224147727859E+000                  4.6025701138479436E+000                 -1.3468927241274084E+001 
                                     742                  1.3670645393392944E+005                  1.0000176132492735E+000                 -6.5552583152894272E-005                 -3.4670232827363665E+000                  9.9999281600370027E-001                  9.9998349936221742E-001                  4.6017063114598482E+000                 -1.3472112399180086E+001                  4.4199911690570799E+000                  5.0596441160613947E+000                  1.0456562948563137E+001                  7.4779503760603721E+000                  7.5285269269530781E+000                  2.4671827155619823E+001                  3.5008289338580130E+002                  5.1976224497630874E+001                 -3.0444413009764872E+000                  4.6017063016505784E+000                 -1.3472112399180086E+001 
                                     743                  1.3670645427281971E+005                  1.0000175916422658E+000                 -6.3758123096178468E-005                 -3.4699408978761959E+000                  9.9999267615760390E-001                  9.9998352096848842E-001                  4.6008605639855675E+000                 -1.3475243371832986E+001                  4.4199508206505449E+000                  5.0591161381661962E+000                  1.0457598730150266E+001                  7.4779503744290432E+000                  7.5285269237836214E+000                  2.4671827151174348E+001                  3.5008289354021917E+002                  5.1976224566487737E+001                 -3.0469278368070296E+000                  4.6008605542132877E+000                 -1.3475243371832986E+001 
                                     744                  1.3670645460679397E+005                  1.0000175698347040E+000                 -6.5297134978992754E-005                 -3.4762870147190070E+000                  9.9999273422609458E-001                  9.9998353752222402E-001                  4.6000330123414512E+000                 -1.3478311460567010E+001                  4.4203692576904210E+000                  5.0594303264563427E+000                  1.0457179572089911E+001                  7.4779503728127112E+000                  7.5285269206432988E+000                  2.4671827146769743E+001                  3.5008289369321534E+002                  5.1976224634710533E+001                 -3.0493675806391662E+000                  4.6000330026053806E+000                 -1.3478311460567010E+001 
                                     745                  1.3670645493956679E+005                  1.0000175485586145E+000                 -6.3935778524038873E-005                 -3.4778521480597298E+000                  9.9999323291538511E-001                  9.9998356208185579E-001                  4.5992189703198667E+000                 -1.3481346509607704E+001                  4.4203720628760070E+000                  5.0590348634517666E+000                  1.0457971900691858E+001                  7.4779503712012136E+000                  7.5285269175123695E+000                  2.4671827142378305E+001                  3.5008289384575426E+002                  5.1976224702729802E+001                 -3.0517879656349058E+000                  4.5992189606197407E+000                 -1.3481346509607704E+001 
                                     746                  1.3670645527427646E+005                  1.0000175257864639E+000                 -6.8035530453218942E-005                 -3.4753317236746599E+000                  9.9999325568698272E-001                  9.9998358805764964E-001                  4.5983919189097682E+000                 -1.3484422551478648E+001                  4.4208860324307997E+000                  5.0601413646789855E+000                  1.0456015883014814E+001                  7.4779503695900029E+000                  7.5285269143819988E+000                  2.4671827137987652E+001                  3.5008289399826708E+002                  5.1976224770736934E+001                 -3.0542267189884464E+000                  4.5983919092455734E+000                 -1.3484422551478648E+001 
                                     747                  1.3670645561070749E+005                  1.0000175034667274E+000                 -6.6342684349530369E-005                 -3.4731039796834362E+000                  9.9999378166716768E-001                  9.9998363013473524E-001                  4.5975641073027163E+000                 -1.3487491767175932E+001                  4.4208919233866624E+000                  5.0600431397542787E+000                  1.0456215278342160E+001                  7.4779503680089627E+000                  7.5285269113102675E+000                  2.4671827133679251E+001                  3.5008289414793109E+002                  5.1976224837473048E+001                 -3.0566676714580350E+000                  4.5975640976743515E+000                 -1.3487491767175932E+001 
                                     748                  1.3670645594992532E+005                  1.0000174805929116E+000                 -6.7431049539809496E-005                 -3.4695212980268604E+000                  9.9999366130465783E-001                  9.9998365300777647E-001                  4.5967243484306870E+000                 -1.3490609643402800E+001                  4.4204922081897466E+000                  5.0605701193108859E+000                  1.0454961461630489E+001                  7.4779503664072582E+000                  7.5285269081983861E+000                  2.4671827129314529E+001                  3.5008289429955016E+002                  5.1976224905080961E+001                 -3.0591224894064033E+000                  4.5967243388380616E+000                 -1.3490609643402800E+001 
                                     749                  1.3670645629420760E+005                  1.0000174572233953E+000                 -6.7878939899207458E-005                 -3.4630853289588099E+000                  9.9999361089590055E-001                  9.9998366537375027E-001                  4.5958828805491443E+000                 -1.3493733907482740E+001                  4.4208679561217563E+000                  5.0610836402740063E+000                  1.0454122293670252E+001                  7.4779503647616972E+000                  7.5285269050012857E+000                  2.4671827124830276E+001                  3.5008289445531739E+002                  5.1976224974538880E+001                 -3.0615960411988961E+000                  4.5958828709924999E+000                 -1.3493733907482740E+001 
                                     750                  1.3670645664302842E+005                  1.0000174347132069E+000                 -6.4532243187416126E-005                 -3.4573976271435476E+000                  9.9999337211816397E-001                  9.9998369151818955E-001                  4.5950389775837754E+000                 -1.3496891686837678E+001                  4.4206683267372409E+000                  5.0605057831220259E+000                  1.0455178193281954E+001                  7.4779503630941928E+000                  7.5285269017706167E+000                  2.4671827120298932E+001                  3.5008289461647678E+002                  5.1976225045284664E+001                 -3.0640927325714573E+000                  4.5950389680634327E+000                 -1.3496891686837678E+001 
                                     751                  1.3670645699516017E+005                  1.0000174123489993E+000                 -6.3510905080492127E-005                 -3.4532947878943423E+000                  9.9999083805247113E-001                  9.9998372031618465E-001                  4.5942061328233912E+000                 -1.3499991108311873E+001                  4.4208605785791484E+000                  5.0601076814263148E+000                  1.0456070522594329E+001                  7.4779503614835017E+000                  7.5285268986310365E+000                  2.4671827115895390E+001                  3.5008289476520230E+002                  5.1976225112865578E+001                 -3.0665850658020255E+000                  4.5942061233393572E+000                 -1.3499991108311873E+001 
                                     752                  1.3670645734794223E+005                  1.0000173902102012E+000                 -6.2754891421171554E-005                 -3.4524935386574245E+000                  9.9999262024052749E-001                  9.9998374421450953E-001                  4.5933753928418337E+000                 -1.3503128930318274E+001                  4.4212012299538461E+000                  5.0598257892680785E+000                  1.0456804632598153E+001                  7.4779503598197596E+000                  7.5285268954036182E+000                  2.4671827111368597E+001                  3.5008289492452036E+002                  5.1976225183291412E+001                 -3.0690915739181719E+000                  4.5933753833943243E+000                 -1.3503128930318274E+001 
                                     753                  1.3670645769863017E+005                  1.0000173665159011E+000                 -6.7565197508505259E-005                 -3.4550791693558525E+000                  9.9999325027619690E-001                  9.9998377069816935E-001                  4.5925339824348468E+000                 -1.3506247119302541E+001                  4.4214101686960072E+000                  5.0611562245122412E+000                  1.0454248231480907E+001                  7.4779503582018343E+000                  7.5285268922644422E+000                  2.4671827106965583E+001                  3.5008289507921882E+002                  5.1976225251753910E+001                 -3.0715734731700408E+000                  4.5925339730229569E+000                 -1.3506247119302541E+001 
                                     754                  1.3670645805230059E+005                  1.0000173424526451E+000                 -6.8038644070787807E-005                 -3.4514012581003572E+000                  9.9999077891154764E-001                  9.9998379727993669E-001                  4.5916860459817377E+000                 -1.3509434848376380E+001                  4.4211346506454285E+000                  5.0616385110783195E+000                  1.0453145899323461E+001                  7.4779503565813084E+000                  7.5285268891294272E+000                  2.4671827102568379E+001                  3.5008289523753257E+002                  5.1976225320694098E+001                 -3.0740715805005698E+000                  4.5916860366055410E+000                 -1.3509434848376380E+001 
                                     755                  1.3670645840768181E+005                  1.0000173191304880E+000                 -6.5625740354007873E-005                 -3.4493054967413821E+000                  9.9999294866266875E-001                  9.9998383545847369E-001                  4.5908766814299309E+000                 -1.3512487332632688E+001                  4.4212587064729645E+000                  5.0614426968220707E+000                  1.0453599555749728E+001                  7.4779503549488888E+000                  7.5285268859423162E+000                  2.4671827098098181E+001                  3.5008289538637132E+002                  5.1976225388979735E+001                 -3.0765527750487389E+000                  4.5908766720897596E+000                 -1.3512487332632688E+001 
                                     756                  1.3670645876024928E+005                  1.0000172976316373E+000                 -6.0977975185705058E-005                 -3.4527577580797035E+000                  9.9998980573836338E-001                  9.9998384962680131E-001                  4.5900793441131729E+000                 -1.3515518988173485E+001                  4.4215840199513465E+000                  5.0602986354368342E+000                  1.0456050335259389E+001                  7.4779503533792848E+000                  7.5285268828928436E+000                  2.4671827093821001E+001                  3.5008289553496832E+002                  5.1976225455237881E+001                 -3.0789987802599104E+000                  4.5900793348083910E+000                 -1.3515518988173485E+001 
                                     757                  1.3670645910675899E+005                  1.0000172741237947E+000                 -6.7841801017675248E-005                 -3.4602845952171775E+000                  9.9999078908143768E-001                  9.9998387872263617E-001                  4.5892490273516726E+000                 -1.3518611030994485E+001                  4.4218487084472482E+000                  5.0620319843448947E+000                  1.0452715981691220E+001                  7.4779503517812564E+000                  7.5285268797956846E+000                  2.4671827089476910E+001                  3.5008289568901216E+002                  5.1976225522994483E+001                 -3.0814136322941850E+000                  4.5892490180807783E+000                 -1.3518611030994485E+001 
                                     758                  1.3670645945211992E+005                  1.0000172521382211E+000                 -6.3659701802824305E-005                 -3.4617267976595691E+000                  9.9999200391677334E-001                  9.9998390715266106E-001                  4.5884786862238212E+000                 -1.3521515391904098E+001                  4.4216691488332840E+000                  5.0612495031914770E+000                  1.0454191164191075E+001                  7.4779503502485838E+000                  7.5285268768125126E+000                  2.4671827085292730E+001                  3.5008289583211825E+002                  5.1976225587476314E+001                 -3.0837928596910773E+000                  4.5884786769872070E+000                 -1.3521515391904098E+001 
                                     759                  1.3670645979776388E+005                  1.0000172298035692E+000                 -6.4617512559169229E-005                 -3.4613710471144552E+000                  9.9999309648131707E-001                  9.9998392741287923E-001                  4.5876993563376196E+000                 -1.3524535894142661E+001                  4.4221431331785173E+000                  5.0614817935151608E+000                  1.0453963575716323E+001                  7.4779503486711105E+000                  7.5285268737604190E+000                  2.4671827081011827E+001                  3.5008289598609224E+002                  5.1976225654570563E+001                 -3.0861919608796686E+000                  4.5876993471353913E+000                 -1.3524535894142661E+001 
                                     760                  1.3670646014117255E+005                  1.0000172063008710E+000                 -6.8439442553195262E-005                 -3.4641887449491686E+000                  9.9999280414533676E-001                  9.9998395790150474E-001                  4.5868991123898679E+000                 -1.3527497140533891E+001                  4.4219858322348147E+000                  5.0627126876335167E+000                  1.0451423137007760E+001                  7.4779503471586395E+000                  7.5285268708105262E+000                  2.4671827076874344E+001                  3.5008289612510373E+002                  5.1976225717962159E+001                 -3.0885542621009594E+000                  4.5868991032206781E+000                 -1.3527497140533891E+001 
                                     761                  1.3670646048582162E+005                  1.0000171831051179E+000                 -6.7302522049868694E-005                 -3.4626228613407903E+000                  9.9998986760917286E-001                  9.9998399247301850E-001                  4.5861078609502934E+000                 -1.3530508405721431E+001                  4.4219715884809130E+000                  5.0628913644498441E+000                  1.0451058661498156E+001                  7.4779503456145848E+000                  7.5285268678307924E+000                  2.4671827072694921E+001                  3.5008289627863246E+002                  5.1976225783943690E+001                 -3.0909163443542873E+000                  4.5861078518142087E+000                 -1.3530508405721431E+001 
                                     762                  1.3670646083523636E+005                  1.0000171616444098E+000                 -6.1419015770183989E-005                 -3.4566588048391687E+000                  9.9999107893149686E-001                  9.9998401393301439E-001                  4.5853526977705092E+000                 -1.3533377883257446E+001                  4.4222435274627587E+000                  5.0617464394769422E+000                  1.0453484480934881E+001                  7.4779503440854480E+000                  7.5285268648502273E+000                  2.4671827068514425E+001                  3.5008289641984527E+002                  5.1976225848107156E+001                 -3.0932776452383046E+000                  4.5853526886681504E+000                 -1.3533377883257446E+001 
                                     763                  1.3670646119016124E+005                  1.0000171382283929E+000                 -6.5974571328419486E-005                 -3.4498635521547487E+000                  9.9999211782373842E-001                  9.9998403604160946E-001                  4.5845952198372286E+000                 -1.3536338470302942E+001                  4.4224537906666441E+000                  5.0629322492630964E+000                  1.0451217992964516E+001                  7.4779503425640055E+000                  7.5285268618779932E+000                  2.4671827064345610E+001                  3.5008289655791054E+002                  5.1976225911683038E+001                 -3.0956778306444899E+000                  4.5845952107692343E+000                 -1.3536338470302942E+001 
                                     764                  1.3670646154472610E+005                  1.0000171154273321E+000                 -6.4307165146101119E-005                 -3.4503043118338010E+000                  9.9999023485959426E-001                  9.9998406093745351E-001                  4.5837870499244797E+000                 -1.3539375887186608E+001                  4.4224890330302395E+000                  5.0627573373812602E+000                  1.0451585437909985E+001                  7.4779503409915451E+000                  7.5285268588477550E+000                  2.4671827060095332E+001                  3.5008289671584077E+002                  5.1976225979050810E+001                 -3.0980791106665997E+000                  4.5837870408896881E+000                 -1.3539375887186608E+001 
                                     765                  1.3670646189837466E+005                  1.0000170926223688E+000                 -6.4484818117087979E-005                 -3.4514281041883765E+000                  9.9999336811431982E-001                  9.9998408768789215E-001                  4.5830215547599389E+000                 -1.3542297441645029E+001                  4.4226717387727570E+000                  5.0627823731257600E+000                  1.0451626719292246E+001                  7.4779503394700164E+000                  7.5285268558844844E+000                  2.4671827055939076E+001                  3.5008289685725208E+002                  5.1976226042994476E+001                 -3.1004597151886863E+000                  4.5830215457586840E+000                 -1.3542297441645029E+001 
                                     766                  1.3670646225200509E+005                  1.0000170696163753E+000                 -6.5056598098312083E-005                 -3.4514503574548026E+000                  9.9999218643404475E-001                  9.9998411410995447E-001                  4.5822457901208216E+000                 -1.3545426919182502E+001                  4.4226515216340134E+000                  5.0632212366677649E+000                  1.0450738883638863E+001                  7.4779503379065764E+000                  7.5285268528565954E+000                  2.4671827051692141E+001                  3.5008289700877754E+002                  5.1976226109376157E+001                 -3.1028356000172592E+000                  4.5822457811526700E+000                 -1.3545426919182502E+001 
                                     767                  1.3670646261138667E+005                  1.0000170468019551E+000                 -6.3482442643239526E-005                 -3.4444441921664346E+000                  9.9999115665717597E-001                  9.9998414470139974E-001                  4.5814834146281722E+000                 -1.3548339293167556E+001                  4.4228055277363341E+000                  5.0630289913507589E+000                  1.0451200377324035E+001                  7.4779503364188722E+000                  7.5285268499501976E+000                  2.4671827047615672E+001                  3.5008289714375496E+002                  5.1976226171541875E+001                 -3.1052170178859821E+000                  4.5814834056933922E+000                 -1.3548339293167556E+001 
                                     768                  1.3670646297706751E+005                  1.0000170224123104E+000                 -6.6696534625279675E-005                 -3.4368977969029335E+000                  9.9999139723252695E-001                  9.9998416923311051E-001                  4.5806807711045288E+000                 -1.3551452618789906E+001                  4.4225602285536274E+000                  5.0639930484211790E+000                  1.0449149613591842E+001                  7.4779503348406697E+000                  7.5285268469091653E+000                  2.4671827043350252E+001                  3.5008289730236163E+002                  5.1976226239168135E+001                 -3.1076576604592314E+000                  4.5806807622033832E+000                 -1.3551452618789906E+001 
                                     769                  1.3670646334791571E+005                  1.0000169993386745E+000                 -6.2218546641954460E-005                 -3.4308038239727630E+000                  9.9999248130401530E-001                  9.9998420217866058E-001                  4.5799174272884704E+000                 -1.3554383683936672E+001                  4.4230038405892760E+000                  5.0631970187139563E+000                  1.0450963479024111E+001                  7.4779503332874606E+000                  7.5285268438691499E+000                  2.4671827039086402E+001                  3.5008289744121601E+002                  5.1976226303844605E+001                 -3.1100931818583200E+000                  4.5799174184215321E+000                 -1.3554383683936672E+001 
                                     770                  1.3670646372049232E+005                  1.0000169758067388E+000                 -6.3159988184154550E-005                 -3.4287843889281864E+000                  9.9999096383934982E-001                  9.9998422381641450E-001                  4.5791330081271768E+000                 -1.3557454905852730E+001                  4.4229659909463175E+000                  5.0632775118994466E+000                  1.0450783567831651E+001                  7.4779503317157996E+000                  7.5285268408253447E+000                  2.4671827034817134E+001                  3.5008289759354210E+002                  5.1976226370578935E+001                 -3.1125440891351359E+000                  4.5791329992941971E+000                 -1.3557454905852730E+001 
                                     771                  1.3670646409032182E+005                  1.0000169513273467E+000                 -6.6191020283469027E-005                 -3.4319984474596295E+000                  9.9999116344248218E-001                  9.9998426580642286E-001                  4.5783151402889928E+000                 -1.3560519104426193E+001                  4.4232860970892833E+000                  5.0643831636311738E+000                  1.0448732317439681E+001                  7.4779503301289099E+000                  7.5285268377453489E+000                  2.4671827030497123E+001                  3.5008289774489322E+002                  5.1976226437690983E+001                 -3.1149696394884696E+000                  4.5783151314886510E+000                 -1.3560519104426193E+001 
                                     772                  1.3670646446238653E+005                  1.0000169288045326E+000                 -6.0534672425470042E-005                 -3.4293815405183623E+000                  9.9998805009550662E-001                  9.9998429004209688E-001                  4.5775895811531955E+000                 -1.3563357958503895E+001                  4.4233029704121121E+000                  5.0631630566266805E+000                  1.0451180968110082E+001                  7.4779503286409019E+000                  7.5285268348369998E+000                  2.4671827026417930E+001                  3.5008289787940038E+002                  5.1976226499817315E+001                 -3.1173649025224703E+000                  4.5775895723866231E+000                 -1.3563357958503895E+001 
                                     773                  1.3670646483184810E+005                  1.0000169049351748E+000                 -6.4605790435453455E-005                 -3.4324307090239796E+000                  9.9999103817643731E-001                  9.9998430528807858E-001                  4.5768277517571541E+000                 -1.3566399769953250E+001                  4.4236091458199160E+000                  5.0641358827226499E+000                  1.0449388403622045E+001                  7.4779503270938612E+000                  7.5285268318663219E+000                  2.4671827022251158E+001                  3.5008289803864454E+002                  5.1976226566521390E+001                 -3.1197467806376578E+000                  4.5768277430232231E+000                 -1.3566399769953250E+001 
                                     774                  1.3670646520005804E+005                  1.0000168824559938E+000                 -6.1049901583289231E-005                 -3.4339044879356879E+000                  9.9999313243685362E-001                  9.9998434319288676E-001                  4.5761156458796428E+000                 -1.3569242768700475E+001                  4.4236290685336961E+000                  5.0634658342324474E+000                  1.0450738461959340E+001                  7.4779503256411610E+000                  7.5285268290184062E+000                  2.4671827018256757E+001                  3.5008289816682350E+002                  5.1976226626832016E+001                 -3.1221336572518901E+000                  4.5761156371793268E+000                 -1.3569242768700475E+001 
