                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7385      8.1899999999999995E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                     612                  8.4689855191023089E+005                  8.1884220379356332E-001                 -9.9403481518440888E-004                 -4.3341621501244463E+000                  9.9995524909820943E-001                  9.9991356702517920E-001                  4.7728764943802613E+000                 -9.7514674497104252E+000                  4.4331319753087604E+000                  4.8877196958837041E+000                  1.0806982192044357E+001                  7.5683505738059527E+000                  7.0620790813406238E+000                  2.4009515692987240E+001                  1.7094159459346011E+002                  2.9536900118518385E+001                 -3.0857125150586993E+000                  4.7728764883658199E+000                 -9.7514674497104252E+000 
                                     613                  8.4689855194729276E+005                  8.1884217616921573E-001                 -7.4535676005323267E-004                 -4.4310721631325025E+000                  9.9995528283256330E-001                  9.9991360076714197E-001                  4.7726635025068891E+000                 -9.7519578433158731E+000                  4.4442610438043531E+000                  4.8877515405965397E+000                  1.0812483036866483E+001                  7.5683505731434817E+000                  7.0620790800778863E+000                  2.4009515691161777E+001                  1.7094159460795203E+002                  2.9536900134946976E+001                 -3.0861588420982931E+000                  4.7726634964956780E+000                 -9.7519578433158731E+000 
                                     614                  8.4689855199176713E+005                  8.1884214128449651E-001                 -7.8437934433375019E-004                 -4.3518909170848774E+000                  9.9995532543315424E-001                  9.9991364337377320E-001                  4.7724969699873894E+000                 -9.7525390501020990E+000                  4.4441626298412888E+000                  4.8849088453482752E+000                  1.0818119220381480E+001                  7.5683505723593889E+000                  7.0620790785870060E+000                  2.4009515689006513E+001                  1.7094159462582098E+002                  2.9536900154475294E+001                 -3.0866705808532635E+000                  4.7724969639809549E+000                 -9.7525390501020990E+000 
                                     615                  8.4689855204513622E+005                  8.1884209874726765E-001                 -7.9703770041426739E-004                 -4.2727096710372523E+000                  9.9995537737885698E-001                  9.9991369532563945E-001                  4.7722424601223246E+000                 -9.7532441101061895E+000                  4.4096963842123982E+000                  4.8736085387475239E+000                  1.0823486710768536E+001                  7.5683505714078523E+000                  7.0620790767732826E+000                  2.4009515686384528E+001                  1.7094159464663687E+002                  2.9536900178072489E+001                 -3.0872978328476322E+000                  4.7722424541210424E+000                 -9.7532441101061895E+000 
                                     616                  8.4689855210917920E+005                  8.1884205238641483E-001                 -7.2390210993014670E-004                 -4.1935284249896281E+000                  9.9995543399390729E-001                  9.9991375194820331E-001                  4.7718964242403761E+000                 -9.7540838747385674E+000                  4.3448482601913874E+000                  4.8523339258312568E+000                  1.0833611874590568E+001                  7.5683505702778300E+000                  7.0620790746193496E+000                  2.4009515683270731E+001                  1.7094159467135765E+002                  2.9536900206096313E+001                 -3.0880429259252780E+000                  4.7718964182446060E+000                 -9.7540838747385674E+000 
                                     617                  8.4689855218603078E+005                  8.1884200597829704E-001                 -6.0386677297680777E-004                 -4.1143471789420030E+000                  9.9995549066668299E-001                  9.9991380863071389E-001                  4.7714979069721579E+000                 -9.7550703389147788E+000                  4.2880566008658381E+000                  4.8298029884329221E+000                  1.0850277919724462E+001                  7.5683505689604278E+000                  7.0620790721082676E+000                  2.4009515679640629E+001                  1.7094159470018116E+002                  2.9536900238767146E+001                 -3.0889259206488835E+000                  4.7714979009830731E+000                 -9.7550703389147788E+000 
                                     618                  8.4689855225268193E+005                  8.1884197178037099E-001                 -5.1308877262362044E-004                 -4.1761927430508603E+000                  9.9995553242859148E-001                  9.9991385040525127E-001                  4.7711724507327293E+000                 -9.7559147314179278E+000                  4.3483867327514814E+000                  4.8403772790590969E+000                  1.0859294404414934E+001                  7.5683505678705245E+000                  7.0620790700059439E+000                  2.4009515676601485E+001                  1.7094159471918348E+002                  2.9536900265232035E+001                 -3.0896672491094108E+000                  4.7711724447493760E+000                 -9.7559147314179278E+000 
                                     619                  8.4689855231651594E+005                  8.1884193097042379E-001                 -6.3931380391620625E-004                 -4.1949480490994295E+000                  9.9995558226498937E-001                  9.9991390025281035E-001                  4.7708624901410266E+000                 -9.7567277671304904E+000                  4.4073479413908210E+000                  4.8607119857071437E+000                  1.0848105595438509E+001                  7.5683505667875774E+000                  7.0620790679417551E+000                  2.4009515673617425E+001                  1.7094159474287804E+002                  2.9536900292088863E+001                 -3.0903881431031714E+000                  4.7708624841633327E+000                 -9.7567277671304904E+000 
                                     620                  8.4689855237559800E+005                  8.1884188600246133E-001                 -7.6111145547161667E-004                 -4.2285450483038520E+000                  9.9995563717908875E-001                  9.9991395517725845E-001                  4.7705739787887431E+000                 -9.7574956017739787E+000                  4.4361260106055758E+000                  4.8751836758099447E+000                  1.0833551249840285E+001                  7.5683505657584149E+000                  7.0620790659800772E+000                  2.4009515670781550E+001                  1.7094159476539377E+002                  2.9536900317611330E+001                 -3.0910779624723927E+000                  4.7705739728165701E+000                 -9.7574956017739787E+000 
                                     621                  8.4689855244649632E+005                  8.1884182898093882E-001                 -8.0427137697707820E-004                 -4.1493638022562269E+000                  9.9995570681279711E-001                  9.9991402481966596E-001                  4.7702202945759513E+000                 -9.7584292603637444E+000                  4.3571162558449155E+000                  4.8564906075534298E+000                  1.0831432508972984E+001                  7.5683505645024018E+000                  7.0620790635859914E+000                  2.4009515667320581E+001                  1.7094159479287089E+002                  2.9536900348759527E+001                 -3.0919236580513787E+000                  4.7702202886105400E+000                 -9.7584292603637444E+000 
                                     622                  8.4689855253157439E+005                  8.1884177596697094E-001                 -6.2312168737654080E-004                 -4.0701825562086018E+000                  9.9995577155255744E-001                  9.9991408957025263E-001                  4.7698078676824496E+000                 -9.7595237806217039E+000                  4.2590164656140219E+000                  4.8235916880719856E+000                  1.0848180452820424E+001                  7.5683505630417054E+000                  7.0620790608017820E+000                  2.4009515663295630E+001                  1.7094159482482948E+002                  2.9536900384984126E+001                 -3.0928987470737614E+000                  4.7698078617247619E+000                 -9.7595237806217039E+000 
                                     623                  8.4689855259963695E+005                  8.1884174447190017E-001                 -4.6273799225472268E-004                 -4.1670925692166589E+000                  9.9995581001380807E-001                  9.9991412804605850E-001                  4.7694904306062487E+000                 -9.7603742482386480E+000                  4.3298956774498141E+000                  4.8333018688933098E+000                  1.0864199697095673E+001                  7.5683505619168816E+000                  7.0620790586577877E+000                  2.4009515660196207E+001                  1.7094159484944299E+002                  2.9536900412879508E+001                 -3.0936401516773673E+000                  4.7694904246543750E+000                 -9.7603742482386480E+000 
                                     624                  8.4689855265537859E+005                  8.1884171044714227E-001                 -6.1040025474331312E-004                 -4.2538196627508764E+000                  9.9995585156427413E-001                  9.9991416960864965E-001                  4.7692274080069241E+000                 -9.7610763570498058E+000                  4.4439446926496622E+000                  4.8715872934309825E+000                  1.0844653355620252E+001                  7.5683505609870290E+000                  7.0620790568854250E+000                  2.4009515657634012E+001                  1.7094159486978938E+002                  2.9536900435939639E+001                 -3.0942555302944301E+000                  4.7692274020598768E+000                 -9.7610763570498058E+000 
                                     625                  8.4689855269997206E+005                  8.1884167282114217E-001                 -8.4375765801743058E-004                 -4.3507296757589327E+000                  9.9995589751252034E-001                  9.9991421556626559E-001                  4.7690078085262524E+000                 -9.7616553558552930E+000                  4.5284305578513777E+000                  4.9059965395147778E+000                  1.0818077796053521E+001                  7.5683505602119236E+000                  7.0620790554080060E+000                  2.4009515655498213E+001                  1.7094159488674725E+002                  2.9536900455161842E+001                 -3.0947737089598282E+000                  4.7690078025832934E+000                 -9.7616553558552930E+000 
                                     626                  8.4689855273564672E+005                  8.1884163674200616E-001                 -1.0113368161829537E-003                 -4.4476396887669889E+000                  9.9995594157176604E-001                  9.9991425963283631E-001                  4.7688239611699794E+000                 -9.7621337408244191E+000                  4.5756270214991677E+000                  4.9273675718643064E+000                  1.0798933963178358E+001                  7.5683505595600051E+000                  7.0620790541756548E+000                  2.4009515653716665E+001                  1.7094159490300856E+002                  2.9536900471561687E+001                 -3.0952110542696918E+000                  4.7688239552304879E+000                 -9.7621337408244191E+000 
                                     627                  8.4689855277845636E+005                  8.1884158960154518E-001                 -1.1011646662856835E-003                 -4.3684584427193647E+000                  9.9995599913892541E-001                  9.9991431720498025E-001                  4.7685950570772278E+000                 -9.7627226044899427E+000                  4.5164637490413710E+000                  4.9134456222358303E+000                  1.0797196226206411E+001                  7.5683505587581212E+000                  7.0620790526471673E+000                  2.4009515651507026E+001                  1.7094159492054746E+002                  2.9536900491447515E+001                 -3.0957581404268120E+000                  4.7685950511420856E+000                 -9.7627226044899427E+000 
                                     628                  8.4689855282982788E+005                  8.1884154174286405E-001                 -9.3161811130107225E-004                 -4.2892771966717396E+000                  9.9995605758317030E-001                  9.9991437565472008E-001                  4.7683237352454322E+000                 -9.7634210008362619E+000                  4.4025460592790200E+000                  4.8801504940657434E+000                  1.0806827637665409E+001                  7.5683505578110228E+000                  7.0620790508418931E+000                  2.4009515648897260E+001                  1.7094159494126379E+002                  2.9536900514934427E+001                 -3.0964020389469211E+000                  4.7683237293153802E+000                 -9.7634210008362619E+000 
                                     629                  8.4689855287092517E+005                  8.1884151378789150E-001                 -6.8021511599978656E-004                 -4.3861872096797958E+000                  9.9995609172133282E-001                  9.9991440980133017E-001                  4.7681180328728932E+000                 -9.7639571291672880E+000                  4.4137165264132125E+000                  4.8792101870250599E+000                  1.0814293485313872E+001                  7.5683505570927023E+000                  7.0620790494727075E+000                  2.4009515646917922E+001                  1.7094159495697872E+002                  2.9536900532748280E+001                 -3.0968828315001224E+000                  4.7681180269465955E+000                 -9.7639571291672880E+000 
                                     630                  8.4689855292024184E+005                  8.1884147827809994E-001                 -7.2003579327888805E-004                 -4.3070059636321716E+000                  9.9995613508532111E-001                  9.9991445317177474E-001                  4.7678748113552869E+000                 -9.7645942874809890E+000                  4.4136995339198100E+000                  4.8764126626061355E+000                  1.0819880037905019E+001                  7.5683505562419855E+000                  7.0620790478511655E+000                  2.4009515644573771E+001                  1.7094159497559102E+002                  2.9536900553845591E+001                 -3.0974501832784904E+000                  4.7678748054334115E+000                 -9.7645942874809890E+000 
                                     631                  8.4689855297942192E+005                  8.1884143559078570E-001                 -7.2131265014715627E-004                 -4.2278247175845465E+000                  9.9995618721439072E-001                  9.9991450530809944E-001                  4.7675806118495672E+000                 -9.7653632691622416E+000                  4.3732444367905536E+000                  4.8633557541602741E+000                  1.0825766306232113E+001                  7.5683505552147112E+000                  7.0620790458930864E+000                  2.4009515641743103E+001                  1.7094159499806565E+002                  2.9536900579321355E+001                 -3.0981376156160492E+000                  4.7675806059330501E+000                 -9.7653632691622416E+000 
                                     632                  8.4689855305043806E+005                  8.1884138957628227E-001                 -6.4794510019051173E-004                 -4.1486434715369214E+000                  9.9995624340657607E-001                  9.9991456150921054E-001                  4.7672315248344095E+000                 -9.7662776679174002E+000                  4.3094416567405567E+000                  4.8419650220378729E+000                  1.0836646380451919E+001                  7.5683505539964218E+000                  7.0620790435709262E+000                  2.4009515638386105E+001                  1.7094159502472075E+002                  2.9536900609534364E+001                 -3.0989494964141984E+000                  4.7672315189241941E+000                 -9.7662776679174002E+000 
                                     633                  8.4689855313565733E+005                  8.1884134370565786E-001                 -5.3826591084516807E-004                 -4.0694622254892971E+000                  9.9995629942306596E-001                  9.9991461753698441E-001                  4.7668230043650235E+000                 -9.7673544904440028E+000                  4.2591587252483274E+000                  4.8204237943044284E+000                  1.0854587370172693E+001                  7.5683505525717969E+000                  7.0620790408554850E+000                  2.4009515634460570E+001                  1.7094159505589289E+002                  2.9536900644864684E+001                 -3.0998926391692376E+000                  4.7668229984620787E+000                 -9.7673544904440028E+000 
                                     634                  8.4689855321215861E+005                  8.1884130816397871E-001                 -4.6458921690979780E-004                 -4.1163311817302661E+000                  9.9995634282601265E-001                  9.9991466095427362E-001                  4.7664643116932552E+000                 -9.7683055761003654E+000                  4.3175198712692486E+000                  4.8293675495367294E+000                  1.0865880432718551E+001                  7.5683505513207399E+000                  7.0620790384708947E+000                  2.4009515631013326E+001                  1.7094159508326996E+002                  2.9536900675890841E+001                 -3.1007154490082791E+000                  4.7664643057966156E+000                 -9.7683055761003654E+000 
                                     635                  8.4689855328766536E+005                  8.1884126417977821E-001                 -5.8251954048256082E-004                 -4.1220137953293490E+000                  9.9995639653884105E-001                  9.9991471468016702E-001                  4.7661043471529725E+000                 -9.7692557441327033E+000                  4.3610251909231623E+000                  4.8460047189828082E+000                  1.0854358753653351E+001                  7.5683505500661594E+000                  7.0620790360795738E+000                  2.4009515627556347E+001                  1.7094159511072280E+002                  2.9536900707004303E+001                 -3.1015444615354011E+000                  4.7661043412626984E+000                 -9.7692557441327033E+000 
                                     636                  8.4689855337827350E+005                  8.1884120456416520E-001                 -6.5794950342935898E-004                 -4.0428325492817239E+000                  9.9995646934051952E-001                  9.9991478749364726E-001                  4.7656626930686397E+000                 -9.7704134001471044E+000                  4.2795066033832985E+000                  4.8293720229383714E+000                  1.0846864851972292E+001                  7.5683505485302076E+000                  7.0620790331519308E+000                  2.4009515623324056E+001                  1.7094159514432965E+002                  2.9536900745095291E+001                 -3.1025656841645737E+000                  4.7656626871862207E+000                 -9.7704134001471044E+000 
                                     637                  8.4689855348700343E+005                  8.1884115082666542E-001                 -4.9422960678014013E-004                 -3.9636513032340992E+000                  9.9995653496394410E-001                  9.9991485313171125E-001                  4.7651475462001232E+000                 -9.7717730714351063E+000                  4.2004239217038659E+000                  4.7993385000845477E+000                  1.0867390556840224E+001                  7.5683505467410681E+000                  7.0620790297417111E+000                  2.4009515618394119E+001                  1.7094159518348047E+002                  2.9536900789465868E+001                 -3.1037462846280186E+000                  4.7651475403267112E+000                 -9.7717730714351063E+000 
                                     638                  8.4689855357398733E+005                  8.1884111781935720E-001                 -3.7946473703041997E-004                 -4.0605613162421559E+000                  9.9995657527197512E-001                  9.9991490054790233E-001                  4.7647481999821766E+000                 -9.7728363976230188E+000                  4.2916535999351950E+000                  4.8119503081037172E+000                  1.0887781779917550E+001                  7.5683505453526285E+000                  7.0620790270952725E+000                  2.4009515614568343E+001                  1.7094159521386695E+002                  2.9536900823899508E+001                 -3.1046535208418189E+000                  4.7647481941156293E+000                 -9.7728363976230188E+000 
                                     639                  8.4689855364456994E+005                  8.1884107847524457E-001                 -5.5741888928175463E-004                 -4.1513019291263591E+000                  9.9995662331842128E-001                  9.9991494152070581E-001                  4.7644172772562232E+000                 -9.7737127814057221E+000                  4.4125651967277317E+000                  4.8567454545765898E+000                  1.0858647285368072E+001                  7.5683505442022616E+000                  7.0620790249026015E+000                  2.4009515611398538E+001                  1.7094159523904082E+002                  2.9536900852428715E+001                 -3.1054099001385858E+000                  4.7644172713954198E+000                 -9.7737127814057221E+000 
                                     640                  8.4689855370103603E+005                  8.1884103391833751E-001                 -7.8909079556035077E-004                 -4.2482119421344162E+000                  9.9995667773066099E-001                  9.9991499594500832E-001                  4.7641396186463387E+000                 -9.7744384792192118E+000                  4.4752991333332153E+000                  4.8884608239357421E+000                  1.0826583514952508E+001                  7.5683505432385898E+000                  7.0620790230657615E+000                  2.4009515608743147E+001                  1.7094159526012524E+002                  2.9536900876327284E+001                 -3.1060520668353644E+000                  4.7641396127904532E+000                 -9.7744384792192118E+000 
                                     641                  8.4689855374629470E+005                  8.1884099401618937E-001                 -8.8164628645088442E-004                 -4.3442981034878443E+000                  9.9995672645858191E-001                  9.9991504468236247E-001                  4.7639101410031328E+000                 -9.7750328558164572E+000                  4.5022622091361884E+000                  4.9040572323222316E+000                  1.0808872236081019E+001                  7.5683505424439392E+000                  7.0620790215510825E+000                  2.4009515606553467E+001                  1.7094159527750986E+002                  2.9536900896033977E+001                 -3.1065859274589500E+000                  4.7639101351513489E+000                 -9.7750328558164572E+000 
                                     642                  8.4689855380060512E+005                  8.1884094381219108E-001                 -9.2438984161290184E-004                 -4.2651168574402192E+000                  9.9995678776697883E-001                  9.9991510599746225E-001                  4.7636282484657970E+000                 -9.7757578472049911E+000                  4.4245185946112748E+000                  4.8852307124469521E+000                  1.0807653468569120E+001                  7.5683505414702612E+000                  7.0620790196951528E+000                  2.4009515603870483E+001                  1.7094159529880957E+002                  2.9536900920180315E+001                 -3.1072443518907811E+000                  4.7636282426190846E+000                 -9.7757578472049911E+000 
                                     643                  8.4689855386577768E+005                  8.1884089634350865E-001                 -7.2835446471275641E-004                 -4.1859356113925950E+000                  9.9995684573505528E-001                  9.9991516397346392E-001                  4.7633000546074271E+000                 -9.7766075637344567E+000                  4.3127148164436697E+000                  4.8503088176031071E+000                  1.0821595369173007E+001                  7.5683505403364499E+000                  7.0620790175365409E+000                  2.4009515600749911E+001                  1.7094159532410848E+002                  2.9536900948355672E+001                 -3.1080037279964872E+000                  4.7633000487665162E+000                 -9.7766075637344567E+000 
                                     644                  8.4689855391791568E+005                  8.1884086874185813E-001                 -5.2939602626572767E-004                 -4.2828456244006512E+000                  9.9995687944179956E-001                  9.9991520470505002E-001                  4.7630496695686739E+000                 -9.7772639764705485E+000                  4.3583469921487294E+000                  4.8558561397425057E+000                  1.0833316812746739E+001                  7.5683505394717550E+000                  7.0620790158883739E+000                  2.4009515598367269E+001                  1.7094159534302989E+002                  2.9536900969799902E+001                 -3.1085758196153153E+000                  4.7630496637320894E+000                 -9.7772639764705485E+000 
                                     645                  8.4689855398048123E+005                  8.1884082930748536E-001                 -6.3028840509313808E-004                 -4.2036643783530261E+000                  9.9995692759850019E-001                  9.9991524585630398E-001                  4.7627479041421621E+000                 -9.7780552918296735E+000                  4.3735151278988686E+000                  4.8592694766264515E+000                  1.0834074206853918E+001                  7.5683505384283158E+000                  7.0620790138995053E+000                  2.4009515595492086E+001                  1.7094159536586218E+002                  2.9536900995677048E+001                 -3.1092678321918599E+000                  4.7627478983108187E+000                 -9.7780552918296735E+000 
                                     646                  8.4689855405555980E+005                  8.1884077990272297E-001                 -6.5803947572433017E-004                 -4.1244831323054010E+000                  9.9995698793090626E-001                  9.9991530619804059E-001                  4.7623811429887875E+000                 -9.7790136661955422E+000                  4.3153590051450239E+000                  4.8440025151138935E+000                  1.0835530068502111E+001                  7.5683505371610336E+000                  7.0620790114839709E+000                  2.4009515592000103E+001                  1.7094159539359072E+002                  2.9536901027105213E+001                 -3.1101116070658614E+000                  4.7623811371638460E+000                 -9.7790136661955422E+000 
                                     647                  8.4689855414565431E+005                  8.1884073076283659E-001                 -5.4542624801296119E-004                 -4.0453018862577768E+000                  9.9995704793985607E-001                  9.9991536621872390E-001                  4.7619503371065202E+000                 -9.7801455131248343E+000                  4.2428163087181199E+000                  4.8184263963237237E+000                  1.0850410957868998E+001                  7.5683505356732921E+000                  7.0620790086482295E+000                  2.4009515587900665E+001                  1.7094159542614571E+002                  2.9536901064001089E+001                 -3.1110966216340561E+000                  4.7619503312890066E+000                 -9.7801455131248343E+000 
                                     648                  8.4689855422118353E+005                  8.1884069780136270E-001                 -4.3640719195563903E-004                 -4.1218852757074202E+000                  9.9995708819195650E-001                  9.9991540648626331E-001                  4.7615996236893698E+000                 -9.7810746105330804E+000                  4.3132899389939041E+000                  4.8291267395171751E+000                  1.0864247086619988E+001                  7.5683505344611595E+000                  7.0620790063378340E+000                  2.4009515584560674E+001                  1.7094159545267291E+002                  2.9536901094062149E+001                 -3.1118923765841782E+000                  4.7615996178778150E+000                 -9.7810746105330804E+000 
                                     649                  8.4689855428719532E+005                  8.1884065989563248E-001                 -5.7422595075736632E-004                 -4.1803779498275677E+000                  9.9995713448191981E-001                  9.9991545278938354E-001                  4.7612884312300192E+000                 -9.7818960687701821E+000                  4.3980880635887249E+000                  4.8592813051582295E+000                  1.0846337017635289E+001                  7.5683505333851304E+000                  7.0620790042868586E+000                  2.4009515581595714E+001                  1.7094159547622016E+002                  2.9536901120747721E+001                 -3.1126021426465296E+000                  4.7612884254237962E+000                 -9.7818960687701821E+000 
                                     650                  8.4689855434211018E+005                  8.1884061965465316E-001                 -7.3278810489074123E-004                 -4.2603098689475312E+000                  9.9995718362366182E-001                  9.9991550194231049E-001                  4.7610205921208593E+000                 -9.7825965942533504E+000                  4.4512096275185424E+000                  4.8839132167487271E+000                  1.0823633976419202E+001                  7.5683505324600020E+000                  7.0620790025234923E+000                  2.4009515579046539E+001                  1.7094159549646221E+002                  2.9536901143690546E+001                 -3.1132184345270111E+000                  4.7610205863192929E+000                 -9.7825965942533504E+000 
                                     651                  8.4689855439174513E+005                  8.1884057880784988E-001                 -8.2294416277884145E-004                 -4.3042122955567921E+000                  9.9995723350523202E-001                  9.9991555183281300E-001                  4.7607715649694899E+000                 -9.7832426308679334E+000                  4.4595642709353438E+000                  4.8924001843692810E+000                  1.0810837362886495E+001                  7.5683505316012800E+000                  7.0620790008866923E+000                  2.4009515576680332E+001                  1.7094159551524959E+002                  2.9536901164986393E+001                 -3.1137949926110271E+000                  4.7607715591722970E+000                 -9.7832426308679334E+000 
                                     652                  8.4689855445130705E+005                  8.1884053028548820E-001                 -8.1465359994420470E-004                 -4.2250310495091670E+000                  9.9995729276009837E-001                  9.9991561109487948E-001                  4.7604695509671826E+000                 -9.7840232783891583E+000                  4.3749418810596721E+000                  4.8702471526069422E+000                  1.0812832231473337E+001                  7.5683505305617285E+000                  7.0620789989052124E+000                  2.4009515573815829E+001                  1.7094159553799244E+002                  2.9536901190766475E+001                 -3.1144950753489478E+000                  4.7604695451753010E+000                 -9.7840232783891583E+000 
                                     653                  8.4689855452278140E+005                  8.1884048505594875E-001                 -6.3280801147049242E-004                 -4.1458498034615419E+000                  9.9995734799382019E-001                  9.9991566633752560E-001                  4.7601195236242848E+000                 -9.7849358011693930E+000                  4.2804979647170978E+000                  4.8384575115107982E+000                  1.0829189555494338E+001                  7.5683505293579429E+000                  7.0620789966107029E+000                  2.4009515570498809E+001                  1.7094159556433166E+002                  2.9536901220620074E+001                 -3.1152986024161256E+000                  4.7601195178384472E+000                 -9.7849358011693930E+000 
                                     654                  8.4689855457996100E+005                  8.1884045755325774E-001                 -4.8098884840907510E-004                 -4.2427598164695990E+000                  9.9995738157975012E-001                  9.9991570682207320E-001                  4.7598506974518768E+000                 -9.7856446330731224E+000                  4.3433836286063432E+000                  4.8484178849585895E+000                  1.0840711640543379E+001                  7.5683505284317514E+000                  7.0620789948453258E+000                  2.4009515567946718E+001                  1.7094159558460007E+002                  2.9536901243589654E+001                 -3.1159092486173652E+000                  4.7598506916705920E+000                 -9.7856446330731224E+000 
                                     655                  8.4689855462866917E+005                  8.1884042788480371E-001                 -6.0910627531421434E-004                 -4.3123981568651946E+000                  9.9995741781048364E-001                  9.9991573617635121E-001                  4.7596201943305552E+000                 -9.7862520686437957E+000                  4.4407174356555874E+000                  4.8802894842437308E+000                  1.0825635345497718E+001                  7.5683505276366647E+000                  7.0620789933298429E+000                  2.4009515565755880E+001                  1.7094159560199918E+002                  2.9536901263307779E+001                 -3.1164349039399859E+000                  4.7596201885531979E+000                 -9.7862520686437957E+000 
                                     656                  8.4689855466920929E+005                  8.1884039547972265E-001                 -7.9933259743177791E-004                 -4.3921144114438100E+000                  9.9995745738315434E-001                  9.9991577575693347E-001                  4.7594214331131877E+000                 -9.7867711643734570E+000                  4.5136035366520364E+000                  4.9090611300443969E+000                  1.0804535104394612E+001                  7.5683505269513889E+000                  7.0620789920236495E+000                  2.4009515563867605E+001                  1.7094159561699306E+002                  2.9536901280302406E+001                 -3.1168928311726685E+000                  4.7594214273392774E+000                 -9.7867711643734570E+000 
                                     657                  8.4689855470191943E+005                  8.1884036456610543E-001                 -9.4507689531759230E-004                 -4.4853173216583917E+000                  9.9995749513447130E-001                  9.9991581351482761E-001                  4.7592549557376698E+000                 -9.7872015724587236E+000                  4.5609638664276595E+000                  4.9294371148173779E+000                  1.0787463299736460E+001                  7.5683505263778024E+000                  7.0620789909303401E+000                  2.4009515562287092E+001                  1.7094159562954152E+002                  2.9536901294527027E+001                 -3.1172798531797672E+000                  4.7592549499666914E+000                 -9.7872015724587236E+000 
                                     658                  8.4689855474117165E+005                  8.1884032392450146E-001                 -1.0353970309152742E-003                 -4.4061360756107666E+000                  9.9995754476548604E-001                  9.9991586315025527E-001                  4.7590472246338518E+000                 -9.7877328932192054E+000                  4.5108649085522092E+000                  4.9175352486200641E+000                  1.0786217553193362E+001                  7.5683505256636767E+000                  7.0620789895691392E+000                  2.4009515560319286E+001                  1.7094159564516241E+002                  2.9536901312236477E+001                 -3.1177667362793420E+000                  4.7590472188665816E+000                 -9.7877328932192054E+000 
                                     659                  8.4689855478827434E+005                  8.1884028205901394E-001                 -8.8881419629505284E-004                 -4.3269548295631424E+000                  9.9995759589109678E-001                  9.9991591428108262E-001                  4.7588004990509303E+000                 -9.7883644165916746E+000                  4.4061812782929213E+000                  4.8866497482435118E+000                  1.0795646738816824E+001                  7.5683505248179319E+000                  7.0620789879570625E+000                  2.4009515557988813E+001                  1.7094159566366335E+002                  2.9536901333210164E+001                 -3.1183419480863193E+000                  4.7588004932880201E+000                 -9.7883644165916746E+000 
                                     660                  8.4689855482595635E+005                  8.1884025670458405E-001                 -6.7285067538094476E-004                 -4.4238648425711986E+000                  9.9995762685361333E-001                  9.9991594525102567E-001                  4.7586126756527563E+000                 -9.7888508237650154E+000                  4.4187172880094758E+000                  4.8871469021799872E+000                  1.0800920435802150E+001                  7.5683505241746580E+000                  7.0620789867309259E+000                  2.4009515556216268E+001                  1.7094159567773784E+002                  2.9536901349163077E+001                 -3.1187735902405751E+000                  4.7586126698930808E+000                 -9.7888508237650154E+000 
                                     661                  8.4689855487117486E+005                  8.1884022476312313E-001                 -7.0637996432430046E-004                 -4.3446835965235735E+000                  9.9995766586013279E-001                  9.9991598426332429E-001                  4.7583911951437994E+000                 -9.7894280714658120E+000                  4.4133301695764722E+000                  4.8830214320719563E+000                  1.0806477816801710E+001                  7.5683505234135477E+000                  7.0620789852801931E+000                  2.4009515554119044E+001                  1.7094159569439128E+002                  2.9536901368038375E+001                 -3.1192817102664643E+000                  4.7583911893879236E+000                 -9.7894280714658120E+000 
                                     662                  8.4689855492543709E+005                  8.1884018674531900E-001                 -7.0063104702152552E-004                 -4.2655023504759493E+000                  9.9995771228701202E-001                  9.9991603069680235E-001                  4.7581240356948316E+000                 -9.7901238797742494E+000                  4.3731729301592166E+000                  4.8697948921428642E+000                  1.0812852276951267E+001                  7.5683505224958196E+000                  7.0620789835309319E+000                  2.4009515551590248E+001                  1.7094159571447145E+002                  2.9536901390797659E+001                 -3.1198965053979419E+000                  4.7581240299435619E+000                 -9.7901238797742494E+000 
                                     663                  8.4689855499055167E+005                  8.1884014564757079E-001                 -6.3115951345156962E-004                 -4.1863211044283242E+000                  9.9995776247508705E-001                  9.9991608089294293E-001                  4.7578070903490008E+000                 -9.7909518666838053E+000                  4.3141775187948213E+000                  4.8495658064800145E+000                  1.0823812742594768E+001                  7.5683505214072433E+000                  7.0620789814560281E+000                  2.4009515548590695E+001                  1.7094159573829091E+002                  2.9536901417794166E+001                 -3.1206236463170312E+000                  4.7578070846031606E+000                 -9.7909518666838053E+000 
                                     664                  8.4689855506868928E+005                  8.1884010410232633E-001                 -5.3169328703655410E-004                 -4.1071398583806991E+000                  9.9995781320964350E-001                  9.9991613163751036E-001                  4.7574365837425798E+000                 -9.7919269495024714E+000                  4.2656628988161867E+000                  4.8290666284666051E+000                  1.0840553788632269E+001                  7.5683505201334098E+000                  7.0620789790280210E+000                  2.4009515545080681E+001                  1.7094159576616670E+002                  2.9536901449385297E+001                 -3.1214684194574893E+000                  4.7574365780030110E+000                 -9.7919269495024714E+000 
